UserID,Txn_Count_5m,Avg_Amt_1h,Foreign_Country_Count_1d,Velocity_Score
UID_13413,0,13.63,0,7.0
UID_08148,1,243.98,0,24.8
UID_01423,0,91.09,0,12.5
UID_08108,0,10.24,0,8.8
UID_12098,4,104.3,0,33.4
UID_03828,0,104.33,0,0.0
UID_03353,0,46.34,0,18.1
UID_12710,0,39.12,0,1.8
UID_10089,0,28.39,1,5.9
UID_10393,0,20.63,0,10.9
UID_08241,0,253.28,0,9.9
UID_00426,1,74.25,0,0.0
UID_03843,0,0.0,1,0.0
UID_11001,2,283.61,0,24.1
UID_06490,2,90.13,0,27.6
UID_08255,1,131.22,0,25.8
UID_05698,0,13.79,0,0.8
UID_13114,0,126.0,0,10.7
UID_10413,0,145.59,0,10.2
UID_14389,1,21.41,0,23.5
UID_09048,0,24.23,0,9.6
UID_13635,0,30.18,0,0.0
UID_10972,0,376.2,2,27.0
UID_05517,0,262.77,0,41.7
UID_06529,0,30.73,0,38.4
UID_11690,0,0.0,0,0.0
UID_08678,0,29.74,0,15.0
UID_01762,0,254.68,2,25.3
UID_13642,0,61.88,2,32.5
UID_12708,0,0.0,0,4.1
UID_04399,0,15.1,0,5.8
UID_10097,0,62.61,0,25.4
UID_11870,3,8.11,0,41.5
UID_02206,3,40.16,0,40.2
UID_11159,1,16.84,0,18.7
UID_13347,0,26.72,0,1.9
UID_08165,1,158.58,0,30.5
UID_01039,0,5.0,0,5.0
UID_00721,0,56.05,2,22.7
UID_01450,0,212.91,1,19.7
UID_13444,0,110.93,0,15.8
UID_00129,0,5.46,0,5.1
UID_11269,0,506.52,0,22.3
UID_08477,0,40.66,0,21.1
UID_14753,1,50.43,0,46.4
UID_02222,0,43.75,0,6.0
UID_13575,0,82.8,0,16.2
UID_13162,0,12.27,0,0.0
UID_04383,0,0.0,0,6.8
UID_12002,0,0.0,0,0.0
UID_02209,0,97.9,0,13.5
UID_01198,0,70.99,1,0.0
UID_09854,0,31.21,0,16.1
UID_12273,0,57.76,0,0.0
UID_05655,0,46.55,0,15.0
UID_14622,0,0.0,0,0.0
UID_09346,0,188.76,1,17.3
UID_11701,0,32.35,0,7.9
UID_13683,0,20.23,0,22.7
UID_06333,0,0.0,0,6.2
UID_01405,0,16.33,0,3.3
UID_09217,0,0.0,0,0.0
UID_09344,0,0.0,0,3.2
UID_12478,1,216.76,0,37.1
UID_09688,0,231.5,0,34.3
UID_01375,0,72.48,0,20.9
UID_13377,0,73.54,1,26.5
UID_06059,4,112.62,0,22.9
UID_08086,0,16.85,0,3.6
UID_04549,0,17.92,2,21.2
UID_03971,1,55.46,1,14.3
UID_14312,0,24.47,0,1.3
UID_05108,0,8.2,0,0.0
UID_14125,0,17.11,0,3.0
UID_09012,2,8.23,2,14.3
UID_07736,0,6.32,0,16.5
UID_11782,0,92.54,0,29.7
UID_09887,0,91.04,0,0.0
UID_03223,0,19.39,0,17.6
UID_06734,0,17.7,0,23.1
UID_09205,2,33.97,0,37.5
UID_11796,1,171.47,0,7.2
UID_07720,0,28.94,0,26.3
UID_04399,0,12.61,0,11.8
UID_02995,0,39.2,0,13.7
UID_10445,0,33.74,0,8.0
UID_14982,1,91.99,0,11.9
UID_13757,0,18.99,0,21.3
UID_01928,0,36.35,2,20.8
UID_00143,1,21.67,2,22.8
UID_06699,1,35.99,0,12.2
UID_11942,0,31.81,0,1.8
UID_02326,0,75.07,0,6.3
UID_13854,1,69.12,0,3.2
UID_13215,0,0.0,0,0.0
UID_10035,0,14.3,0,3.9
UID_01169,0,94.65,0,24.8
UID_07336,0,48.16,0,5.7
UID_08470,0,0.0,0,2.3
UID_00121,0,51.77,0,0.0
UID_11636,0,25.23,0,0.0
UID_05593,1,300.1,0,32.0
UID_09186,0,112.7,0,9.3
UID_10017,0,31.07,0,15.7
UID_13860,2,88.68,0,22.9
UID_08298,0,395.9,0,26.8
UID_07810,0,87.42,0,9.1
UID_04854,1,70.23,0,30.3
UID_03554,0,5.0,0,7.0
UID_02061,2,5.52,0,2.0
UID_04886,3,53.55,0,31.6
UID_13108,0,0.0,1,4.8
UID_11861,2,29.44,0,6.7
UID_00311,2,32.14,0,23.4
UID_08393,0,0.0,0,0.0
UID_14844,0,29.84,0,31.2
UID_07788,0,57.15,0,4.7
UID_05025,2,38.23,0,2.4
UID_08849,0,225.68,0,13.8
UID_12072,0,163.23,0,8.7
UID_06861,0,12.41,0,6.0
UID_10301,0,12.37,0,0.0
UID_06285,0,68.52,0,0.0
UID_07664,0,60.12,0,8.8
UID_11593,0,386.71,0,14.9
UID_10764,0,55.6,0,0.7
UID_00147,0,199.51,0,4.9
UID_12288,0,0.0,0,6.4
UID_04152,0,0.0,0,0.0
UID_08312,0,22.98,0,3.9
UID_14360,2,932.05,0,33.6
UID_00259,0,0.0,0,2.7
UID_06532,0,82.77,0,18.7
UID_11679,0,58.11,0,7.8
UID_07609,0,0.0,0,0.0
UID_02727,1,272.15,1,32.0
UID_03008,0,38.31,0,9.0
UID_08037,0,464.53,0,18.5
UID_02276,0,18.2,2,38.6
UID_00912,0,307.41,1,0.0
UID_06653,1,46.5,2,14.5
UID_14890,0,150.14,1,12.8
UID_11455,2,9.83,0,8.9
UID_07533,0,47.83,0,9.9
UID_00107,3,12.28,0,0.0
UID_13216,0,40.35,2,12.0
UID_14612,0,75.97,0,12.6
UID_04328,0,0.0,0,5.4
UID_01988,0,86.19,0,0.0
UID_07514,0,99.68,0,7.1
UID_04482,0,59.65,0,1.4
UID_10669,0,9.52,0,5.1
UID_13116,0,38.17,0,3.1
UID_00523,4,134.04,0,33.5
UID_14061,0,38.72,0,17.3
UID_07092,0,53.65,0,25.0
UID_10833,0,162.76,0,21.1
UID_05501,1,39.11,0,14.0
UID_08954,3,406.3,0,21.8
UID_09927,0,68.86,0,15.2
UID_10097,2,39.98,0,9.9
UID_10308,0,16.42,0,14.3
UID_01415,0,74.84,0,14.9
UID_00917,0,200.13,0,11.3
UID_02611,0,0.0,0,13.3
UID_13790,0,47.79,1,23.2
UID_04294,0,324.9,0,13.7
UID_03558,0,0.0,0,0.0
UID_06117,2,80.33,1,13.5
UID_06084,2,370.88,0,22.6
UID_05964,0,10.06,0,0.0
UID_10243,0,0.0,0,4.9
UID_14286,0,14.03,0,7.8
UID_03253,1,16.22,0,3.5
UID_05488,0,64.16,0,8.0
UID_09117,0,0.0,0,1.8
UID_08875,2,85.38,0,38.8
UID_05618,1,66.36,0,30.9
UID_09153,0,123.07,0,23.2
UID_11189,0,0.0,0,0.0
UID_14712,2,61.82,0,49.9
UID_07054,0,33.37,0,21.9
UID_13701,1,8.61,0,3.1
UID_07518,1,5.95,0,24.2
UID_08211,0,41.83,0,1.9
UID_11886,1,27.49,0,14.5
UID_03010,2,15.04,0,24.7
UID_12157,0,27.0,0,9.6
UID_04633,0,64.78,0,0.2
UID_08759,1,5.55,0,3.5
UID_12028,0,0.0,0,0.0
UID_08255,0,216.78,0,0.0
UID_00554,0,108.37,0,8.0
UID_03372,0,14.7,0,13.3
UID_04562,1,311.55,1,8.9
UID_05312,0,187.3,0,4.6
UID_11042,0,28.5,0,0.0
UID_12632,0,225.26,0,25.3
UID_09995,0,27.54,0,18.7
UID_01727,0,371.5,0,7.5
UID_10448,2,35.32,1,31.8
UID_12687,1,157.6,2,42.9
UID_13524,0,131.44,0,16.6
UID_10979,0,81.61,0,2.6
UID_14640,0,120.44,0,9.6
UID_03190,0,282.14,0,25.6
UID_12781,1,103.04,0,19.1
UID_10749,0,33.34,0,4.3
UID_08767,0,50.14,0,1.2
UID_06069,0,56.79,0,18.8
UID_01223,0,0.0,0,0.0
UID_10074,0,130.42,0,17.7
UID_04452,2,1979.62,0,20.9
UID_05070,0,7.26,0,12.2
UID_03800,0,47.36,0,0.0
UID_11767,0,139.72,1,6.6
UID_05307,0,31.97,1,6.1
UID_14258,0,81.93,0,5.0
UID_11374,0,54.43,0,0.0
UID_10989,0,56.97,1,26.4
UID_06298,1,340.63,0,23.8
UID_11423,0,37.22,0,19.5
UID_10991,0,0.0,0,10.7
UID_09061,0,50.39,1,3.2
UID_04685,0,0.0,0,0.0
UID_02435,0,9.65,0,24.0
UID_08903,0,216.83,0,8.5
UID_14541,0,27.18,0,29.4
UID_11714,0,5.56,0,16.8
UID_06867,1,17.03,0,5.2
UID_04708,1,38.69,0,32.4
UID_03164,1,18.82,0,28.0
UID_06598,1,101.27,0,29.1
UID_04085,0,27.67,0,2.6
UID_00901,0,117.61,0,11.7
UID_01714,1,37.76,2,0.0
UID_09615,1,116.7,0,29.2
UID_11023,0,21.26,0,0.0
UID_04801,0,0.0,0,0.0
UID_04793,0,0.0,0,0.0
UID_03371,2,35.21,0,16.2
UID_11096,1,249.99,0,27.6
UID_06198,0,45.85,1,17.7
UID_09740,1,14.79,0,21.4
UID_05869,0,226.57,1,6.8
UID_06678,0,44.33,0,2.9
UID_06807,2,23.74,0,27.3
UID_08144,0,23.58,0,7.2
UID_11438,1,37.11,1,31.6
UID_06958,0,336.7,0,22.9
UID_05382,0,37.11,0,2.3
UID_06467,0,0.0,0,9.5
UID_03820,0,44.91,0,25.0
UID_09904,2,71.8,0,30.2
UID_03747,2,274.19,0,32.3
UID_13079,0,0.0,1,0.0
UID_01669,0,292.76,0,10.6
UID_02216,1,34.84,0,13.9
UID_01654,0,24.47,0,23.2
UID_00188,0,607.34,0,36.8
UID_09027,0,185.15,0,25.5
UID_03526,0,0.0,0,0.0
UID_14978,0,15.58,0,2.0
UID_02269,1,30.27,0,7.8
UID_10988,1,181.0,0,18.4
UID_09108,0,236.08,0,4.6
UID_13643,2,28.19,0,26.7
UID_09678,1,11.14,0,5.5
UID_06691,1,23.11,0,18.3
UID_07607,0,5.0,0,0.0
UID_04275,0,21.04,0,14.5
UID_04259,2,222.36,0,14.2
UID_05987,0,14.9,0,13.7
UID_10550,0,152.24,0,16.8
UID_05501,0,77.89,0,19.2
UID_04004,0,374.97,0,12.8
UID_00064,0,33.64,1,27.5
UID_13857,0,79.72,2,7.4
UID_14168,1,36.72,2,21.7
UID_01077,0,56.74,0,15.3
UID_01146,0,36.15,0,6.4
UID_08409,2,18.94,0,32.5
UID_08777,0,19.22,0,18.8
UID_03955,0,859.24,0,17.8
UID_08447,0,0.0,0,0.0
UID_09600,0,32.42,0,28.8
UID_11169,0,0.0,0,0.0
UID_10003,0,669.95,0,2.9
UID_08086,0,50.81,0,10.1
UID_14398,0,0.0,0,1.6
UID_09482,4,92.18,0,23.6
UID_03875,1,45.77,1,14.5
UID_09367,2,6.99,0,6.3
UID_12412,0,6.37,0,5.6
UID_02388,0,89.6,0,15.7
UID_12136,0,126.71,0,19.5
UID_00235,0,73.52,0,0.0
UID_14875,1,27.47,0,2.5
UID_13324,0,83.89,0,0.0
UID_05307,2,628.22,2,34.3
UID_06486,0,0.0,0,0.0
UID_04017,1,10.09,0,3.2
UID_09400,0,601.05,0,25.1
UID_06312,0,145.47,1,8.6
UID_06569,0,36.83,0,9.6
UID_14771,0,25.76,0,14.2
UID_07742,0,0.0,1,0.0
UID_14048,0,16.43,0,0.0
UID_08591,0,33.76,1,16.3
UID_14124,0,0.0,0,7.8
UID_13064,0,48.55,0,14.9
UID_08004,3,93.0,0,46.5
UID_09250,0,162.62,0,13.9
UID_14669,0,25.18,0,0.6
UID_05192,0,0.0,2,0.0
UID_05304,2,92.86,0,27.0
UID_12734,0,53.83,0,13.8
UID_12974,2,148.77,1,52.1
UID_07414,1,31.6,0,2.9
UID_00272,0,0.0,2,12.9
UID_00124,1,116.11,0,22.1
UID_02464,0,20.88,2,8.1
UID_09385,0,20.46,2,11.0
UID_13653,0,220.71,0,33.4
UID_13446,0,275.29,0,29.3
UID_01336,0,34.55,1,5.4
UID_06415,0,0.0,0,4.8
UID_09399,0,0.0,0,0.0
UID_01992,3,11.74,0,27.0
UID_05241,3,34.35,0,7.2
UID_05299,0,0.0,0,10.9
UID_13562,0,0.0,2,0.0
UID_01285,0,68.2,1,9.1
UID_01688,1,93.55,0,1.7
UID_09858,2,35.32,0,11.5
UID_11750,4,8.35,0,9.6
UID_02786,1,105.47,0,5.9
UID_07180,0,89.66,0,13.2
UID_10730,0,29.89,0,15.3
UID_09380,0,72.24,0,25.0
UID_14096,1,75.74,1,5.6
UID_14790,0,50.96,0,5.2
UID_07251,0,37.78,0,6.5
UID_10092,0,34.22,0,10.4
UID_10171,1,176.12,0,13.1
UID_05334,0,45.98,1,21.6
UID_02868,0,0.0,0,0.0
UID_05322,1,51.54,0,29.8
UID_10867,0,90.21,0,20.1
UID_13636,1,66.14,0,4.2
UID_05652,0,21.02,0,0.0
UID_11473,2,34.97,0,37.5
UID_01912,0,122.69,0,0.0
UID_03666,0,8.58,0,3.0
UID_09057,0,33.22,0,9.2
UID_08635,0,12.06,0,0.0
UID_07475,0,41.67,0,0.0
UID_01112,0,61.0,1,20.1
UID_01022,0,0.0,0,8.9
UID_09936,1,54.97,0,9.5
UID_12536,0,0.0,0,13.4
UID_11002,1,5.0,2,8.7
UID_08942,0,25.05,0,14.2
UID_04864,3,746.95,0,36.7
UID_11848,0,5.85,0,5.8
UID_14544,0,216.71,0,32.2
UID_11313,0,68.44,0,19.6
UID_00996,0,93.29,1,5.0
UID_07784,0,29.3,2,9.6
UID_07042,0,155.61,1,6.4
UID_09335,0,0.0,0,0.8
UID_02885,1,14.16,0,5.2
UID_07794,0,21.97,0,17.4
UID_13603,0,110.4,0,12.1
UID_10140,0,5.0,0,0.0
UID_04836,0,5.0,0,14.3
UID_08642,1,16.54,0,23.4
UID_04745,0,29.05,0,12.6
UID_01665,0,19.48,0,12.4
UID_11379,0,32.31,0,11.2
UID_01974,0,59.88,0,0.0
UID_10991,1,60.83,0,2.8
UID_13306,0,222.69,0,16.4
UID_11948,0,377.5,1,16.6
UID_08321,0,0.0,0,4.0
UID_13656,0,22.01,0,11.5
UID_08367,0,448.03,0,18.7
UID_11858,4,20.38,0,24.2
UID_12840,2,6.4,0,42.4
UID_03296,0,0.0,0,15.0
UID_12435,0,207.08,0,16.2
UID_01436,0,14.65,0,12.3
UID_11818,0,0.0,0,0.0
UID_03169,1,92.21,0,3.0
UID_01494,0,61.61,0,0.0
UID_03090,0,22.78,0,0.0
UID_01618,0,42.74,0,6.0
UID_13486,2,264.93,0,27.2
UID_07989,0,10.78,0,0.0
UID_04688,0,58.84,2,12.8
UID_07974,0,104.48,0,18.7
UID_03798,1,30.2,0,5.2
UID_07615,1,52.69,0,21.5
UID_04711,0,96.56,0,14.6
UID_04990,0,0.0,0,1.3
UID_10976,0,19.28,1,0.0
UID_02417,0,143.12,1,15.4
UID_07132,0,84.97,0,27.5
UID_09040,0,35.01,0,18.3
UID_09603,0,436.64,0,2.6
UID_14715,0,9.92,0,5.4
UID_10136,0,14.08,0,11.3
UID_06653,0,11.52,0,24.9
UID_06741,0,0.0,2,0.0
UID_01105,1,15.4,0,4.7
UID_14755,0,0.0,1,0.0
UID_02124,0,12.63,0,5.6
UID_09073,1,119.71,0,24.0
UID_13016,2,56.91,0,31.9
UID_03591,0,104.58,0,28.9
UID_14166,0,32.74,0,11.1
UID_01515,0,121.87,0,13.0
UID_10721,0,13.02,1,28.9
UID_04285,0,256.67,0,10.2
UID_03133,0,227.46,1,22.3
UID_07841,1,40.03,0,9.9
UID_12799,0,29.61,0,11.7
UID_10383,0,61.3,0,0.0
UID_10893,3,78.82,0,21.9
UID_07642,0,167.08,0,29.1
UID_05470,1,256.0,0,26.6
UID_07352,0,38.83,0,2.4
UID_12222,0,93.68,0,1.4
UID_10153,3,13.77,0,20.1
UID_11588,2,15.93,1,39.1
UID_02009,1,86.33,0,9.9
UID_14943,0,92.5,0,7.5
UID_01518,0,8.9,0,8.9
UID_05427,1,122.17,0,17.3
UID_02916,0,277.48,1,22.3
UID_00555,1,189.03,0,26.4
UID_10112,0,33.74,0,19.9
UID_10849,0,549.51,1,6.0
UID_06347,0,96.69,0,43.5
UID_12053,0,0.0,0,0.0
UID_12141,0,15.64,0,13.3
UID_04261,0,24.33,0,16.2
UID_09206,0,0.0,1,1.6
UID_02060,0,51.91,0,3.5
UID_00452,0,15.21,0,24.9
UID_14933,0,0.0,0,0.0
UID_01115,0,27.03,0,8.6
UID_05602,2,122.15,0,19.8
UID_07622,0,28.49,2,8.2
UID_11362,0,0.0,1,0.0
UID_02539,2,7.77,0,18.8
UID_10778,0,45.59,1,11.0
UID_12663,0,140.25,0,0.4
UID_03253,0,90.48,0,15.6
UID_05141,3,25.59,0,31.3
UID_00760,0,0.0,0,9.0
UID_01020,0,73.31,0,2.4
UID_11252,0,80.45,0,8.6
UID_11206,0,0.0,0,4.7
UID_04974,0,129.54,0,24.8
UID_11911,0,5.55,0,0.0
UID_08581,0,0.0,0,19.5
UID_01041,0,24.02,0,6.1
UID_07327,0,30.17,0,13.0
UID_03700,1,169.44,2,27.9
UID_13266,0,42.99,2,0.4
UID_14652,0,126.58,0,0.0
UID_01674,2,28.99,0,28.3
UID_13487,0,124.22,0,20.9
UID_00231,0,67.33,0,21.1
UID_05261,0,73.47,0,12.4
UID_07518,0,33.7,1,28.5
UID_12574,1,103.39,0,33.1
UID_03811,0,13.76,0,14.6
UID_07649,1,71.5,0,22.2
UID_11972,0,135.46,0,0.0
UID_09026,1,30.45,0,14.7
UID_01479,0,0.0,1,0.0
UID_08156,3,59.12,1,17.5
UID_01246,0,140.88,0,11.1
UID_13506,1,17.57,0,6.8
UID_08233,0,0.0,0,0.0
UID_14707,0,175.39,0,15.6
UID_14840,2,71.57,0,28.8
UID_07134,1,18.4,0,23.9
UID_00490,0,42.24,0,0.0
UID_09098,0,0.0,0,0.0
UID_12830,0,0.0,0,0.0
UID_03563,0,6.04,2,14.4
UID_05131,1,59.33,0,2.7
UID_08483,0,182.38,0,17.1
UID_08742,3,52.87,0,26.1
UID_13926,0,103.87,0,20.9
UID_08387,2,63.01,0,8.3
UID_12560,1,8.87,0,0.3
UID_05415,1,49.9,1,6.9
UID_07095,0,43.12,0,3.0
UID_12244,0,45.34,0,12.9
UID_02994,0,110.13,0,27.0
UID_04923,0,22.21,1,17.2
UID_11110,0,19.75,0,9.8
UID_00607,0,0.0,0,0.0
UID_08540,1,15.02,1,6.7
UID_05302,0,0.0,2,0.0
UID_14774,0,59.4,0,6.9
UID_11006,0,135.46,0,4.9
UID_13389,1,15.43,0,18.9
UID_09057,0,123.5,1,10.9
UID_00546,2,42.24,0,9.8
UID_03927,0,233.25,1,21.6
UID_06202,0,893.73,0,19.7
UID_03192,0,0.0,0,8.6
UID_03750,1,94.72,0,32.5
UID_03338,0,42.03,0,8.2
UID_00737,0,121.81,0,22.9
UID_08690,0,113.43,0,16.1
UID_03162,0,81.34,0,12.1
UID_13567,0,178.42,0,24.8
UID_14839,0,9.95,0,21.3
UID_06017,0,38.82,0,0.0
UID_08705,0,11.63,0,6.2
UID_12547,1,31.61,0,23.7
UID_11013,0,26.65,0,18.2
UID_12209,0,0.0,0,0.0
UID_02387,2,10.06,0,12.8
UID_06210,1,6.65,0,8.6
UID_10780,0,5.0,0,2.4
UID_07414,0,0.0,0,9.7
UID_08242,0,132.49,0,33.6
UID_11765,0,131.61,1,21.2
UID_10301,1,45.0,0,2.6
UID_03282,0,7.51,0,3.3
UID_03575,0,238.8,0,22.0
UID_12996,0,14.0,0,0.0
UID_08478,0,11.47,0,5.7
UID_06925,1,287.1,0,25.7
UID_02009,3,383.72,0,14.2
UID_12050,1,125.94,0,23.9
UID_09510,0,65.09,0,0.2
UID_08715,0,320.34,0,10.3
UID_03703,3,19.46,0,16.1
UID_14238,2,380.65,0,18.4
UID_14310,0,7.56,0,0.0
UID_05980,1,251.89,0,33.6
UID_14446,0,0.0,0,0.0
UID_01753,0,92.19,2,19.8
UID_09272,0,0.0,0,6.9
UID_14548,0,0.0,1,0.0
UID_06842,1,23.01,0,14.6
UID_08015,0,60.21,0,23.4
UID_00561,0,31.63,0,0.0
UID_08972,3,10.49,0,15.7
UID_10799,0,40.96,0,5.3
UID_05882,0,13.38,0,25.3
UID_03811,1,8.54,0,16.6
UID_04610,3,21.92,0,32.3
UID_14056,0,10.94,0,14.8
UID_07637,2,35.33,0,8.8
UID_06340,0,0.0,0,2.9
UID_00461,2,409.19,0,21.9
UID_04842,0,0.0,0,17.9
UID_07401,2,100.34,0,30.5
UID_00782,0,54.64,0,4.9
UID_03938,0,0.0,2,0.0
UID_09906,0,195.89,0,9.8
UID_13891,0,36.32,1,4.8
UID_12959,0,0.0,0,0.0
UID_07270,0,46.91,0,8.7
UID_02831,0,0.0,0,0.2
UID_02007,0,0.0,0,0.0
UID_07531,0,247.76,1,22.9
UID_13861,0,0.0,0,5.7
UID_05139,0,12.57,0,17.0
UID_05256,0,0.0,0,0.0
UID_07963,0,84.51,2,11.1
UID_04391,1,30.69,0,20.1
UID_00285,0,29.72,0,0.0
UID_00313,0,351.56,0,20.6
UID_01991,0,33.97,0,16.4
UID_04310,1,26.76,0,23.8
UID_12182,0,106.96,0,21.2
UID_04931,1,24.85,0,13.9
UID_09929,0,0.0,0,0.0
UID_11562,0,6.82,0,0.0
UID_01367,3,32.67,0,32.1
UID_04490,0,36.64,0,7.8
UID_14013,2,10.56,0,18.5
UID_13151,2,31.98,0,12.2
UID_04958,0,13.7,0,13.0
UID_11499,1,1630.25,1,23.1
UID_14478,0,49.79,0,16.3
UID_10760,0,0.0,0,0.0
UID_11638,2,44.79,0,18.2
UID_05389,0,9.13,0,8.0
UID_09661,1,564.17,0,0.0
UID_07911,0,0.0,0,0.0
UID_09464,2,41.43,0,20.2
UID_00363,1,187.55,0,10.2
UID_13197,0,65.84,0,7.3
UID_05047,3,216.43,0,34.5
UID_08005,0,110.55,2,4.0
UID_02237,0,15.61,0,10.7
UID_01605,0,0.0,0,0.0
UID_13661,0,0.0,1,0.0
UID_10173,1,36.93,0,10.0
UID_14305,0,20.86,0,2.9
UID_05269,0,0.0,0,0.0
UID_12706,0,100.77,0,0.0
UID_14301,0,316.3,0,2.0
UID_07856,0,0.0,0,0.0
UID_14369,0,58.86,0,19.3
UID_05518,2,62.77,0,5.2
UID_02172,0,56.32,2,12.1
UID_09725,0,19.42,0,8.4
UID_00235,1,66.31,1,0.9
UID_08503,0,466.56,0,12.3
UID_11201,0,6.78,0,15.0
UID_03238,1,14.96,0,12.7
UID_08955,0,24.45,1,17.8
UID_01947,0,0.0,0,0.0
UID_10335,3,128.19,0,26.9
UID_12748,1,34.68,0,0.0
UID_03761,0,5.0,0,0.0
UID_10256,0,0.0,0,4.1
UID_12800,0,16.72,0,7.7
UID_09944,0,0.0,0,0.0
UID_07278,0,134.98,1,13.6
UID_07095,0,16.08,0,5.9
UID_04218,0,8.51,0,11.5
UID_00637,0,160.91,0,2.3
UID_12772,0,145.1,0,30.9
UID_04927,0,41.35,0,11.2
UID_02543,0,0.0,1,2.5
UID_12728,0,0.0,0,0.0
UID_01692,2,31.16,0,29.8
UID_12508,0,17.07,0,1.2
UID_04362,0,0.0,0,15.0
UID_12136,1,132.4,0,12.8
UID_03085,1,72.2,0,11.6
UID_10551,0,128.83,0,1.7
UID_06316,0,15.84,0,3.5
UID_03854,0,0.0,0,0.0
UID_08711,0,219.41,0,7.8
UID_08123,0,7.61,1,13.2
UID_09017,0,55.51,0,16.4
UID_07413,0,67.55,0,3.5
UID_07296,0,42.03,0,0.0
UID_11973,0,23.47,0,9.1
UID_08151,0,99.09,0,12.4
UID_12315,0,24.21,0,0.0
UID_14792,2,312.72,0,32.0
UID_13739,2,34.94,0,30.7
UID_11582,0,24.4,0,18.9
UID_06655,1,36.73,0,15.1
UID_05495,0,0.0,0,1.6
UID_13500,0,70.57,0,21.0
UID_12984,0,51.14,0,11.6
UID_08626,0,47.46,0,10.6
UID_06128,0,5.0,0,5.7
UID_11691,2,157.5,0,42.1
UID_06305,0,146.51,1,23.0
UID_06900,1,44.67,0,19.1
UID_13547,0,19.04,0,0.0
UID_11978,0,0.0,1,0.0
UID_13149,0,31.21,0,6.5
UID_11581,2,1740.93,2,52.0
UID_06662,0,294.56,2,17.9
UID_12391,0,41.97,0,0.0
UID_04364,0,24.52,0,27.4
UID_03203,0,0.0,0,0.0
UID_00336,1,247.35,2,16.6
UID_05923,1,5.59,0,11.3
UID_05956,0,0.0,0,0.0
UID_09805,0,0.0,0,8.3
UID_07175,0,39.77,0,16.3
UID_08275,0,79.63,0,13.9
UID_10324,0,0.0,0,0.0
UID_07858,0,110.52,1,13.5
UID_06032,0,64.47,0,0.0
UID_13127,0,20.44,0,27.0
UID_13295,1,51.94,0,4.9
UID_13909,0,5.0,0,0.0
UID_01512,0,786.01,0,22.4
UID_10076,0,25.12,0,34.9
UID_08725,0,72.01,0,24.7
UID_04444,2,20.19,0,19.2
UID_08905,0,200.66,0,8.5
UID_03415,2,289.37,0,21.2
UID_04404,0,31.62,0,24.2
UID_10060,0,112.78,0,14.8
UID_13442,0,58.55,0,11.2
UID_02035,0,10.0,0,21.3
UID_08396,1,220.69,0,19.7
UID_12122,1,137.02,0,1.9
UID_05303,0,48.72,0,8.8
UID_11789,0,25.19,0,4.0
UID_04972,1,26.06,0,19.2
UID_12190,3,108.71,0,23.8
UID_04678,1,18.45,0,40.5
UID_09574,2,105.68,2,32.0
UID_10823,2,680.04,0,38.6
UID_02505,2,120.89,0,45.4
UID_13371,0,43.08,0,17.8
UID_08761,1,16.68,1,16.3
UID_13485,3,5.0,0,17.3
UID_01468,0,108.68,0,18.4
UID_02381,0,31.77,0,9.0
UID_11302,0,111.98,0,18.7
UID_11209,0,220.62,0,11.0
UID_09549,0,25.36,0,21.7
UID_00537,0,34.37,0,18.4
UID_12877,0,147.16,0,24.4
UID_05094,1,20.28,0,19.8
UID_05428,0,47.26,1,10.5
UID_06209,0,310.11,0,16.0
UID_01570,1,8.14,0,6.2
UID_03200,3,190.85,0,41.4
UID_04310,0,109.87,0,22.4
UID_12469,0,249.06,0,18.1
UID_00195,0,310.97,0,11.2
UID_05949,0,0.0,0,0.0
UID_04170,1,5.0,0,13.0
UID_06092,2,84.03,0,37.9
UID_06982,0,109.72,0,0.0
UID_11733,0,0.0,0,0.0
UID_00583,0,0.0,0,16.3
UID_11267,1,66.3,2,23.8
UID_14765,3,19.05,0,37.0
UID_13771,0,24.89,1,11.4
UID_11114,1,59.42,0,25.2
UID_00081,0,80.12,0,4.3
UID_00767,0,38.47,1,6.3
UID_06778,0,0.0,0,0.0
UID_05017,0,5.0,0,0.0
UID_14493,1,56.05,0,14.0
UID_01412,0,630.46,1,26.3
UID_07994,0,98.81,0,0.0
UID_12466,0,47.42,0,5.5
UID_14600,0,102.16,0,22.8
UID_02522,0,106.46,2,28.0
UID_09906,2,55.62,0,18.4
UID_04907,0,115.14,0,3.6
UID_05108,0,92.39,0,8.6
UID_01874,0,107.95,0,16.8
UID_10427,0,35.01,1,0.4
UID_11125,1,62.2,0,11.8
UID_09098,0,44.42,0,17.0
UID_11561,0,1317.71,0,30.9
UID_14430,0,33.5,2,18.5
UID_13808,0,0.0,0,0.0
UID_08682,0,79.58,0,22.6
UID_13494,0,0.0,1,0.0
UID_06691,0,80.53,0,6.9
UID_05715,1,76.52,2,20.8
UID_10777,1,35.05,1,33.1
UID_03815,0,0.0,0,1.2
UID_12345,0,0.0,0,1.3
UID_09752,2,172.46,0,24.7
UID_05209,0,5.0,0,6.2
UID_10394,0,11.44,0,32.7
UID_13108,2,107.18,0,12.4
UID_03197,1,32.5,0,0.5
UID_11692,0,38.37,1,18.6
UID_02148,2,66.01,0,9.5
UID_01493,0,60.75,0,22.5
UID_12878,0,12.16,0,13.6
UID_09122,0,524.27,0,3.9
UID_13646,1,40.11,0,4.0
UID_12290,0,79.98,0,2.4
