MerchantID,Industry_Code,Avg_Transaction_Size,Fraud_Rate_30d,GeoBlacklist
MID_16507,IND_10,177.34,0.0116,"[""AF""]"
MID_16508,IND_04,419.04,0.0062,[]
MID_16509,IND_07,858.5,0.0124,[]
MID_16510,IND_12,219.64,0.0073,"[""KP"", ""SY""]"
MID_16511,IND_23,67.7,0.0108,[]
MID_16512,IND_05,592.35,0.004,"[""AF"", ""CD""]"
MID_16513,IND_09,758.16,0.0073,[]
MID_16514,IND_05,839.58,0.0026,"[""RU"", ""UA"", ""KP""]"
MID_16515,IND_28,60.99,0.0052,[]
MID_16516,IND_05,329.05,0.0127,[]
MID_16517,IND_16,111.54,0.0076,[]
MID_16518,IND_07,118.29,0.0069,[]
MID_16519,IND_12,139.27,0.0155,"[""IR"", ""CD""]"
MID_16520,IND_16,178.7,0.0035,[]
MID_16521,IND_21,36.0,0.0057,"[""AF""]"
MID_16522,IND_18,205.31,0.0049,[]
MID_16523,IND_08,984.7,0.0121,[]
MID_16524,IND_04,51.79,0.0055,[]
MID_16525,IND_18,138.54,0.0023,"[""UA"", ""IR""]"
MID_16526,IND_07,111.64,0.0074,[]
MID_16527,IND_13,32.76,0.0105,[]
MID_16528,IND_14,76.49,0.0099,"[""SY"", ""IQ""]"
MID_16529,IND_14,164.28,0.0026,[]
MID_16530,IND_14,194.48,0.0058,[]
MID_16531,IND_18,137.78,0.0162,[]
MID_16532,IND_10,602.83,0.002,[]
MID_16533,IND_10,129.17,0.0088,[]
MID_16534,IND_10,399.49,0.0074,"[""UA"", ""KP""]"
MID_16535,IND_24,62.7,0.0078,[]
MID_16536,IND_13,284.28,0.0025,[]
MID_16537,IND_17,292.36,0.0078,[]
MID_16538,IND_02,525.44,0.0122,"[""IQ"", ""VE"", ""UA""]"
MID_16539,IND_05,684.93,0.012,[]
MID_16540,IND_04,575.52,0.0034,[]
MID_16541,IND_06,688.17,0.0199,[]
MID_16542,IND_02,388.5,0.0165,[]
MID_16543,IND_15,162.9,0.0167,[]
MID_16544,IND_07,388.11,0.0104,[]
MID_16545,IND_15,183.9,0.0045,"[""RU"", ""IQ""]"
MID_16546,IND_13,236.99,0.0173,"[""RU""]"
MID_16547,IND_17,181.1,0.0193,[]
MID_16548,IND_15,220.98,0.0041,"[""RU""]"
MID_16549,IND_19,40.83,0.0015,[]
MID_16550,IND_06,307.01,0.0105,[]
MID_16551,IND_18,247.56,0.0116,[]
MID_16552,IND_26,45.15,0.021,[]
MID_16553,IND_09,534.73,0.0086,[]
MID_16554,IND_05,558.76,0.0118,[]
MID_16555,IND_29,59.64,0.0079,[]
MID_16556,IND_05,572.22,0.016,[]
MID_16557,IND_11,128.28,0.0133,[]
MID_16558,IND_02,472.06,0.0037,[]
MID_16559,IND_13,169.38,0.0121,"[""RU"", ""VE""]"
MID_16560,IND_02,820.09,0.0061,"[""CD""]"
MID_16561,IND_05,464.59,0.0029,[]
MID_16562,IND_01,173.4,0.0202,"[""UA"", ""IR"", ""KP""]"
MID_16563,IND_10,862.88,0.0102,[]
MID_16564,IND_26,30.66,0.0045,"[""VE"", ""IR""]"
MID_16565,IND_04,615.78,0.0053,[]
MID_16566,IND_18,169.74,0.0165,[]
MID_16567,IND_02,559.96,0.0069,"[""RU"", ""IR""]"
MID_16568,IND_14,80.67,0.003,[]
MID_16569,IND_09,575.36,0.0145,"[""AF""]"
MID_16570,IND_11,187.77,0.0175,"[""IR"", ""VE""]"
MID_16571,IND_14,180.93,0.0104,[]
MID_16572,IND_11,210.68,0.0155,[]
MID_16573,IND_09,662.25,0.0082,"[""AF""]"
MID_16574,IND_05,728.34,0.008,"[""AF"", ""VE""]"
MID_16575,IND_16,232.67,0.0025,[]
MID_16576,IND_05,56.68,0.003,[]
MID_16577,IND_04,451.5,0.0049,[]
MID_16578,IND_15,233.87,0.0082,[]
MID_16579,IND_20,43.47,0.0164,[]
MID_16580,IND_02,433.89,0.0041,[]
MID_16581,IND_29,20.48,0.013,"[""UA""]"
MID_16582,IND_18,259.46,0.0135,"[""CD"", ""IR""]"
MID_16583,IND_10,751.53,0.0038,"[""IR"", ""UA"", ""IQ""]"
MID_16584,IND_03,184.04,0.0087,"[""UA"", ""SY""]"
MID_16585,IND_19,139.85,0.0089,"[""CD""]"
MID_16586,IND_12,322.01,0.0042,[]
MID_16587,IND_02,225.61,0.0053,[]
MID_16588,IND_10,622.07,0.0071,[]
MID_16589,IND_11,350.53,0.0073,"[""IQ"", ""SY""]"
MID_16590,IND_05,1137.98,0.0188,[]
MID_16591,IND_22,69.68,0.0079,[]
MID_16592,IND_02,630.03,0.0078,[]
MID_16593,IND_09,808.21,0.0082,[]
MID_16594,IND_05,776.91,0.0146,[]
MID_16595,IND_05,927.61,0.0057,"[""AF""]"
MID_16596,IND_27,36.72,0.0042,"[""SY"", ""IR""]"
MID_16597,IND_07,563.11,0.0146,[]
MID_16598,IND_14,131.24,0.0036,[]
MID_16599,IND_06,194.72,0.0046,"[""RU""]"
MID_16600,IND_19,215.22,0.0045,"[""SY"", ""VE"", ""RU""]"
MID_16601,IND_18,307.24,0.0107,[]
MID_16602,IND_01,680.11,0.0083,"[""UA"", ""CD"", ""IQ""]"
MID_16603,IND_10,301.27,0.0058,"[""CD""]"
MID_16604,IND_20,70.27,0.0079,[]
MID_16605,IND_02,271.83,0.0031,[]
MID_16606,IND_08,60.47,0.0027,[]
MID_16607,IND_12,204.92,0.0089,"[""KP""]"
MID_16608,IND_12,221.33,0.0127,"[""VE"", ""AF""]"
MID_16609,IND_17,278.97,0.0034,[]
MID_16610,IND_10,186.54,0.0231,[]
MID_16611,IND_14,141.16,0.0228,[]
MID_16612,IND_16,96.77,0.0079,"[""UA"", ""KP""]"
MID_16613,IND_03,627.85,0.0086,"[""UA"", ""CD"", ""IR""]"
MID_16614,IND_08,839.29,0.002,[]
MID_16615,IND_15,41.23,0.0049,[]
MID_16616,IND_18,193.16,0.0124,"[""AF"", ""CD""]"
MID_16617,IND_06,596.44,0.0069,[]
MID_16618,IND_19,138.15,0.0053,[]
MID_16619,IND_19,1.0,0.0129,[]
MID_16620,IND_17,145.23,0.0132,[]
MID_16621,IND_07,283.18,0.0085,"[""AF"", ""IQ""]"
MID_16622,IND_18,70.46,0.0135,[]
MID_16623,IND_24,19.59,0.0131,"[""RU"", ""UA""]"
MID_16624,IND_12,194.13,0.0141,"[""CD""]"
MID_16625,IND_18,239.71,0.0029,"[""UA""]"
MID_16626,IND_14,137.66,0.0184,[]
MID_16627,IND_13,299.0,0.0054,[]
MID_16628,IND_16,95.56,0.008,[]
MID_16629,IND_02,468.84,0.0065,[]
MID_16630,IND_19,278.5,0.008,"[""IR"", ""UA""]"
MID_16631,IND_25,41.95,0.0037,"[""AF"", ""RU""]"
MID_16632,IND_19,233.21,0.0025,[]
MID_16633,IND_04,680.84,0.0136,"[""IR"", ""VE""]"
MID_16634,IND_11,133.0,0.0031,"[""IQ""]"
MID_16635,IND_05,630.13,0.008,"[""RU"", ""UA""]"
MID_16636,IND_18,200.34,0.0058,[]
MID_16637,IND_06,443.99,0.0169,[]
MID_16638,IND_09,710.2,0.0098,[]
MID_16639,IND_02,1.0,0.0085,"[""SY"", ""IQ""]"
MID_16640,IND_25,39.99,0.0179,"[""SY"", ""RU""]"
MID_16641,IND_10,959.71,0.016,[]
MID_16642,IND_18,156.89,0.0046,[]
MID_16643,IND_07,421.83,0.0106,[]
MID_16644,IND_17,120.8,0.008,[]
MID_16645,IND_09,1.0,0.0016,"[""AF""]"
MID_16646,IND_13,210.56,0.0102,[]
MID_16647,IND_13,89.74,0.0171,[]
MID_16648,IND_02,626.27,0.0153,[]
MID_16649,IND_10,303.3,0.0052,"[""KP"", ""IR""]"
MID_16650,IND_03,398.56,0.0136,"[""IQ""]"
MID_16651,IND_12,162.87,0.0053,"[""IR""]"
MID_16652,IND_16,14.09,0.0161,[]
MID_16653,IND_20,174.51,0.0082,"[""UA""]"
MID_16654,IND_12,50.1,0.0073,"[""RU""]"
MID_16655,IND_08,735.93,0.0091,"[""AF"", ""CD""]"
MID_16656,IND_17,201.87,0.0079,"[""IR"", ""RU""]"
MID_16657,IND_13,1.0,0.0078,[]
MID_16658,IND_02,350.47,0.0146,"[""CD""]"
MID_16659,IND_05,133.99,0.0166,"[""UA"", ""IQ""]"
MID_16660,IND_04,1134.68,0.002,[]
MID_16661,IND_05,507.18,0.004,[]
MID_16662,IND_29,31.3,0.0045,[]
MID_16663,IND_07,731.2,0.0017,[]
MID_16664,IND_16,1.0,0.0039,[]
MID_16665,IND_08,458.92,0.0042,[]
MID_16666,IND_29,49.06,0.0171,[]
MID_16667,IND_20,68.86,0.0089,[]
MID_16668,IND_17,250.47,0.0146,[]
MID_16669,IND_22,19.9,0.0059,[]
MID_16670,IND_12,78.36,0.0039,[]
MID_16671,IND_09,485.11,0.0021,[]
MID_16672,IND_15,170.85,0.0073,[]
MID_16673,IND_14,291.82,0.0087,[]
MID_16674,IND_18,199.83,0.0195,"[""SY""]"
MID_16675,IND_18,213.27,0.0037,"[""IR"", ""CD""]"
MID_16676,IND_12,1.0,0.0031,[]
MID_16677,IND_06,42.42,0.0154,"[""VE""]"
MID_16678,IND_02,408.06,0.0023,"[""IR"", ""AF""]"
MID_16679,IND_08,323.45,0.0038,[]
MID_16680,IND_05,152.41,0.0098,[]
MID_16681,IND_12,134.11,0.0041,[]
MID_16682,IND_14,80.31,0.0092,[]
MID_16683,IND_12,56.42,0.003,"[""CD"", ""KP"", ""VE""]"
MID_16684,IND_19,213.22,0.0048,"[""CD""]"
MID_16685,IND_28,41.31,0.0039,"[""KP"", ""SY""]"
MID_16686,IND_17,151.19,0.0076,[]
MID_16687,IND_20,164.79,0.0133,[]
MID_16688,IND_09,320.27,0.0097,"[""IQ""]"
MID_16689,IND_09,1.0,0.0146,"[""SY"", ""KP"", ""VE""]"
MID_16690,IND_05,287.05,0.0024,"[""KP""]"
MID_16691,IND_02,391.81,0.0196,[]
MID_16692,IND_21,52.79,0.0149,[]
MID_16693,IND_13,215.92,0.015,"[""RU"", ""VE""]"
MID_16694,IND_09,720.11,0.0027,"[""IQ""]"
MID_16695,IND_15,78.86,0.0147,[]
MID_16696,IND_16,189.81,0.0125,[]
MID_16697,IND_18,114.95,0.0137,[]
MID_16698,IND_10,504.21,0.0119,[]
MID_16699,IND_09,162.49,0.0098,"[""RU"", ""IR""]"
MID_16700,IND_18,244.14,0.0027,[]
MID_16701,IND_15,207.68,0.0056,[]
MID_16702,IND_12,176.49,0.0032,"[""SY""]"
MID_16703,IND_17,263.79,0.0045,"[""KP"", ""AF""]"
MID_16704,IND_06,824.15,0.0099,"[""CD"", ""SY""]"
MID_16705,IND_01,454.71,0.0089,[]
MID_16706,IND_07,423.83,0.0169,[]
MID_16707,IND_06,1.0,0.0078,"[""IR"", ""CD""]"
MID_16708,IND_06,336.35,0.0103,"[""AF""]"
MID_16709,IND_19,89.44,0.0034,[]
MID_16710,IND_19,231.74,0.0088,"[""KP""]"
MID_16711,IND_20,266.48,0.0074,[]
MID_16712,IND_19,173.58,0.0126,[]
MID_16713,IND_08,555.89,0.0104,"[""IR"", ""IQ""]"
MID_16714,IND_16,327.71,0.007,"[""UA""]"
MID_16715,IND_05,806.16,0.0084,"[""CD""]"
MID_16716,IND_01,564.3,0.008,"[""IR""]"
MID_16717,IND_07,271.04,0.006,"[""RU""]"
MID_16718,IND_11,14.57,0.0122,[]
MID_16719,IND_10,937.28,0.0066,"[""SY"", ""RU""]"
MID_16720,IND_17,220.87,0.0201,"[""UA""]"
MID_16721,IND_14,95.03,0.0035,[]
MID_16722,IND_15,98.95,0.0102,"[""AF"", ""CD""]"
MID_16723,IND_02,732.92,0.0177,"[""IQ"", ""SY""]"
MID_16724,IND_05,660.53,0.0021,[]
MID_16725,IND_06,878.68,0.014,[]
MID_16726,IND_19,71.26,0.0085,"[""IQ"", ""RU""]"
MID_16727,IND_16,169.0,0.0132,[]
MID_16728,IND_03,858.03,0.0055,"[""SY"", ""KP""]"
MID_16729,IND_18,220.91,0.0084,"[""UA"", ""RU"", ""AF""]"
MID_16730,IND_02,202.84,0.011,[]
MID_16731,IND_18,171.93,0.0018,[]
MID_16732,IND_13,208.47,0.0104,"[""UA"", ""IR""]"
MID_16733,IND_05,706.72,0.0064,"[""IR""]"
MID_16734,IND_21,79.33,0.0067,[]
MID_16735,IND_06,464.38,0.0094,[]
MID_16736,IND_06,525.83,0.0032,[]
MID_16737,IND_02,839.24,0.0135,"[""AF""]"
MID_16738,IND_03,68.22,0.0089,"[""KP""]"
MID_16739,IND_15,114.32,0.0142,[]
MID_16740,IND_01,1270.5,0.003,[]
MID_16741,IND_19,252.96,0.0076,[]
MID_16742,IND_16,93.67,0.0126,[]
MID_16743,IND_29,56.2,0.0045,"[""AF""]"
MID_16744,IND_03,546.05,0.0024,[]
MID_16745,IND_03,334.75,0.0056,[]
MID_16746,IND_13,38.77,0.0077,"[""SY"", ""KP""]"
MID_16747,IND_18,171.54,0.0035,[]
MID_16748,IND_20,270.78,0.0039,"[""IR"", ""CD""]"
MID_16749,IND_02,1064.34,0.014,"[""VE"", ""KP"", ""SY""]"
MID_16750,IND_17,193.8,0.0034,"[""RU""]"
MID_16751,IND_07,222.68,0.005,"[""IR""]"
MID_16752,IND_06,369.19,0.0047,[]
MID_16753,IND_15,106.75,0.0116,"[""VE""]"
MID_16754,IND_05,512.23,0.0031,[]
MID_16755,IND_14,204.15,0.0119,"[""IR""]"
MID_16756,IND_15,65.87,0.0035,[]
MID_16757,IND_11,279.31,0.0088,"[""CD""]"
MID_16758,IND_02,687.73,0.0089,"[""CD"", ""VE"", ""RU""]"
MID_16759,IND_19,85.34,0.009,[]
MID_16760,IND_15,282.35,0.0093,"[""CD""]"
MID_16761,IND_12,143.87,0.004,[]
MID_16762,IND_02,289.11,0.0052,[]
MID_16763,IND_06,1101.06,0.0153,[]
MID_16764,IND_10,472.78,0.0037,"[""SY"", ""AF""]"
MID_16765,IND_18,37.36,0.0149,[]
MID_16766,IND_03,126.58,0.0108,"[""AF""]"
MID_16767,IND_01,1178.39,0.0105,"[""RU"", ""UA""]"
MID_16768,IND_11,28.03,0.0109,"[""UA"", ""IQ"", ""AF""]"
MID_16769,IND_15,223.99,0.0075,[]
MID_16770,IND_04,525.72,0.0115,"[""SY""]"
MID_16771,IND_03,1.0,0.0098,[]
MID_16772,IND_18,108.35,0.0057,"[""SY"", ""RU""]"
MID_16773,IND_16,162.92,0.0155,[]
MID_16774,IND_07,122.38,0.0132,"[""IR"", ""VE""]"
MID_16775,IND_11,297.75,0.0061,"[""UA"", ""SY""]"
MID_16776,IND_17,145.61,0.0105,"[""UA"", ""CD"", ""AF""]"
MID_16777,IND_09,1542.55,0.0116,[]
MID_16778,IND_04,285.14,0.0029,[]
MID_16779,IND_14,202.82,0.0071,[]
MID_16780,IND_13,93.84,0.012,[]
MID_16781,IND_20,225.0,0.0073,[]
MID_16782,IND_04,489.85,0.0195,[]
MID_16783,IND_02,499.69,0.0128,[]
MID_16784,IND_15,165.73,0.0166,[]
MID_16785,IND_03,75.82,0.0054,"[""AF""]"
MID_16786,IND_13,120.68,0.005,[]
MID_16787,IND_03,858.12,0.0195,"[""AF""]"
MID_16788,IND_27,76.54,0.0054,[]
MID_16789,IND_20,128.5,0.0022,[]
MID_16790,IND_17,189.7,0.0023,[]
MID_16791,IND_20,1.0,0.0033,[]
MID_16792,IND_18,123.43,0.0112,"[""RU"", ""UA""]"
MID_16793,IND_02,718.53,0.0094,[]
MID_16794,IND_04,637.03,0.0133,[]
MID_16795,IND_19,139.23,0.0054,"[""IQ"", ""CD"", ""SY""]"
MID_16796,IND_09,649.97,0.0128,"[""AF""]"
MID_16797,IND_20,222.35,0.0051,[]
MID_16798,IND_08,410.46,0.0133,"[""VE"", ""RU""]"
MID_16799,IND_03,384.27,0.0159,[]
MID_16800,IND_07,504.34,0.02,[]
MID_16801,IND_10,325.74,0.0044,[]
MID_16802,IND_13,130.38,0.0081,[]
MID_16803,IND_04,294.1,0.0063,"[""UA"", ""VE""]"
MID_16804,IND_11,307.06,0.02,[]
MID_16805,IND_15,225.27,0.0048,"[""KP"", ""SY""]"
MID_16806,IND_03,475.82,0.0109,[]
MID_16807,IND_01,91.55,0.0077,"[""CD"", ""IQ"", ""SY""]"
MID_16808,IND_04,107.51,0.0096,"[""UA""]"
MID_16809,IND_04,559.46,0.0138,[]
MID_16810,IND_05,379.29,0.0052,"[""CD""]"
MID_16811,IND_14,127.88,0.0093,[]
MID_16812,IND_24,28.03,0.0147,"[""VE"", ""AF"", ""KP""]"
MID_16813,IND_10,240.29,0.0077,[]
MID_16814,IND_14,180.25,0.0031,[]
MID_16815,IND_14,97.61,0.0221,"[""SY"", ""CD""]"
MID_16816,IND_19,82.36,0.0043,"[""VE""]"
MID_16817,IND_17,36.94,0.0185,[]
MID_16818,IND_01,343.18,0.0149,"[""UA"", ""IR""]"
MID_16819,IND_19,124.96,0.0079,[]
MID_16820,IND_02,104.48,0.0041,"[""RU"", ""AF"", ""SY""]"
MID_16821,IND_16,289.04,0.007,[]
MID_16822,IND_11,163.83,0.0029,[]
MID_16823,IND_19,158.73,0.0141,[]
MID_16824,IND_15,197.5,0.0045,[]
MID_16825,IND_16,92.24,0.0051,[]
MID_16826,IND_13,180.81,0.0208,"[""VE""]"
MID_16827,IND_20,74.52,0.0124,[]
MID_16828,IND_09,387.29,0.0142,[]
MID_16829,IND_17,75.0,0.0074,"[""VE""]"
MID_16830,IND_08,3.38,0.0109,"[""UA""]"
MID_16831,IND_19,31.69,0.0102,[]
MID_16832,IND_02,192.03,0.0028,"[""RU""]"
MID_16833,IND_19,87.67,0.0047,[]
MID_16834,IND_15,144.64,0.0014,[]
MID_16835,IND_03,737.42,0.0022,"[""UA""]"
MID_16836,IND_04,723.33,0.0049,[]
MID_16837,IND_02,705.2,0.0056,[]
MID_16838,IND_13,200.58,0.0017,[]
MID_16839,IND_08,379.5,0.0188,"[""IQ""]"
MID_16840,IND_09,350.53,0.0031,[]
MID_16841,IND_21,50.97,0.0085,[]
MID_16842,IND_12,130.56,0.0143,[]
MID_16843,IND_02,345.87,0.0022,"[""AF"", ""VE""]"
MID_16844,IND_25,16.51,0.0052,"[""IR""]"
MID_16845,IND_04,653.97,0.008,[]
MID_16846,IND_19,1.0,0.0082,[]
MID_16847,IND_13,132.23,0.0188,[]
MID_16848,IND_15,154.21,0.0046,"[""IQ""]"
MID_16849,IND_01,303.85,0.0155,[]
MID_16850,IND_10,182.09,0.0079,[]
MID_16851,IND_07,425.15,0.0076,[]
MID_16852,IND_02,602.22,0.0091,[]
MID_16853,IND_25,86.34,0.0038,[]
MID_16854,IND_10,308.75,0.015,"[""VE"", ""KP""]"
MID_16855,IND_30,84.37,0.0075,"[""KP"", ""SY""]"
MID_16856,IND_06,217.65,0.0033,"[""CD"", ""AF""]"
MID_16857,IND_10,732.97,0.0063,[]
MID_16858,IND_10,550.9,0.0101,[]
MID_16859,IND_20,202.68,0.0093,[]
MID_16860,IND_14,185.39,0.0102,"[""CD""]"
MID_16861,IND_08,449.51,0.0061,"[""RU""]"
MID_16862,IND_16,266.53,0.0169,"[""AF""]"
MID_16863,IND_02,1101.15,0.0032,[]
MID_16864,IND_15,247.98,0.002,"[""VE"", ""IQ""]"
MID_16865,IND_10,573.79,0.0038,"[""VE""]"
MID_16866,IND_16,118.22,0.0036,[]
MID_16867,IND_10,751.06,0.002,"[""IR""]"
MID_16868,IND_05,573.57,0.0132,[]
MID_16869,IND_08,789.3,0.0084,"[""IR"", ""CD"", ""SY""]"
MID_16870,IND_22,40.63,0.0102,[]
MID_16871,IND_22,18.03,0.0126,[]
MID_16872,IND_17,269.45,0.0052,[]
MID_16873,IND_18,214.7,0.0034,"[""IR"", ""KP""]"
MID_16874,IND_09,552.32,0.0069,"[""IQ""]"
MID_16875,IND_04,724.07,0.0059,[]
MID_16876,IND_16,61.14,0.0069,"[""RU""]"
MID_16877,IND_11,1.0,0.006,[]
MID_16878,IND_04,1254.58,0.0062,[]
MID_16879,IND_08,202.45,0.0058,[]
MID_16880,IND_14,250.37,0.0123,[]
MID_16881,IND_01,957.94,0.002,[]
MID_16882,IND_07,1009.18,0.0039,[]
MID_16883,IND_07,1.0,0.0024,[]
MID_16884,IND_11,385.7,0.0068,[]
MID_16885,IND_09,728.89,0.0087,[]
MID_16886,IND_04,759.01,0.0164,[]
MID_16887,IND_03,585.69,0.0058,[]
MID_16888,IND_01,738.76,0.0083,[]
MID_16889,IND_03,536.5,0.0078,"[""UA""]"
MID_16890,IND_11,188.33,0.0087,"[""VE"", ""AF""]"
MID_16891,IND_14,124.88,0.0049,[]
MID_16892,IND_10,387.71,0.0011,[]
MID_16893,IND_05,264.34,0.0131,"[""RU"", ""KP""]"
MID_16894,IND_02,644.62,0.0078,[]
MID_16895,IND_18,185.06,0.012,"[""IQ""]"
MID_16896,IND_02,559.53,0.0117,"[""UA"", ""IR"", ""VE""]"
MID_16897,IND_02,244.9,0.0212,[]
MID_16898,IND_01,573.36,0.0117,"[""IR""]"
MID_16899,IND_07,198.72,0.0043,[]
MID_16900,IND_08,472.69,0.0023,"[""IQ""]"
MID_16901,IND_15,170.72,0.0054,"[""AF"", ""UA"", ""RU""]"
MID_16902,IND_10,569.99,0.0072,"[""AF"", ""IQ""]"
MID_16903,IND_12,94.55,0.0061,[]
MID_16904,IND_10,786.18,0.0062,[]
MID_16905,IND_30,18.84,0.0101,"[""SY"", ""UA""]"
MID_16906,IND_19,141.0,0.0106,"[""IQ"", ""AF""]"
MID_16907,IND_13,178.28,0.009,[]
MID_16908,IND_01,1.0,0.0149,[]
MID_16909,IND_02,823.82,0.0093,[]
MID_16910,IND_14,187.8,0.0055,"[""KP""]"
MID_16911,IND_15,198.07,0.0054,"[""IQ""]"
MID_16912,IND_08,256.51,0.0142,"[""KP""]"
MID_16913,IND_02,1227.99,0.0081,[]
MID_16914,IND_01,157.08,0.005,[]
MID_16915,IND_08,479.05,0.0084,[]
MID_16916,IND_01,228.94,0.011,"[""KP""]"
MID_16917,IND_23,62.72,0.0078,[]
MID_16918,IND_02,232.57,0.0083,[]
MID_16919,IND_18,183.36,0.0079,"[""RU"", ""UA""]"
MID_16920,IND_13,109.42,0.0039,[]
MID_16921,IND_12,224.74,0.0102,"[""CD"", ""VE""]"
MID_16922,IND_18,274.42,0.0024,"[""KP""]"
MID_16923,IND_16,85.01,0.0073,[]
MID_16924,IND_05,802.64,0.0183,[]
MID_16925,IND_01,884.93,0.0045,[]
MID_16926,IND_09,715.47,0.0098,[]
MID_16927,IND_09,168.92,0.003,"[""KP"", ""IR"", ""UA""]"
MID_16928,IND_06,594.37,0.0105,"[""RU"", ""IQ""]"
MID_16929,IND_15,35.51,0.0118,"[""IR"", ""SY""]"
MID_16930,IND_02,411.19,0.0162,[]
MID_16931,IND_08,481.34,0.0112,[]
MID_16932,IND_12,266.1,0.0027,"[""VE""]"
MID_16933,IND_01,483.38,0.0075,"[""RU""]"
MID_16934,IND_18,72.17,0.0101,[]
MID_16935,IND_11,306.16,0.0096,"[""IR""]"
MID_16936,IND_05,545.31,0.0082,[]
MID_16937,IND_17,166.04,0.0021,[]
MID_16938,IND_20,130.82,0.0065,"[""AF"", ""SY""]"
MID_16939,IND_25,47.55,0.009,"[""KP""]"
MID_16940,IND_15,215.7,0.013,[]
MID_16941,IND_25,33.44,0.009,[]
MID_16942,IND_03,1.0,0.0126,[]
MID_16943,IND_24,55.99,0.0112,[]
MID_16944,IND_14,133.47,0.0038,"[""UA"", ""AF""]"
MID_16945,IND_07,958.34,0.0048,"[""CD""]"
MID_16946,IND_06,387.1,0.0017,"[""UA"", ""AF"", ""CD""]"
MID_16947,IND_20,46.6,0.0099,[]
MID_16948,IND_02,1.0,0.0061,[]
MID_16949,IND_18,61.44,0.0042,[]
MID_16950,IND_02,465.85,0.0092,[]
MID_16951,IND_08,614.84,0.0041,"[""VE""]"
MID_16952,IND_15,23.63,0.0037,[]
MID_16953,IND_20,222.69,0.0051,[]
MID_16954,IND_13,155.82,0.0164,[]
MID_16955,IND_20,109.42,0.0033,"[""IQ""]"
MID_16956,IND_18,228.16,0.0075,[]
MID_16957,IND_02,554.34,0.0118,"[""CD""]"
MID_16958,IND_20,87.06,0.0133,[]
MID_16959,IND_02,1.0,0.0033,[]
MID_16960,IND_05,293.91,0.004,"[""RU"", ""SY""]"
MID_16961,IND_02,678.63,0.0031,[]
MID_16962,IND_15,140.85,0.0086,[]
MID_16963,IND_09,33.43,0.0079,[]
MID_16964,IND_10,631.34,0.0032,[]
MID_16965,IND_07,268.08,0.0036,[]
MID_16966,IND_11,149.77,0.0087,"[""IQ"", ""RU""]"
MID_16967,IND_30,55.03,0.0114,[]
MID_16968,IND_15,97.86,0.0117,"[""AF""]"
MID_16969,IND_15,188.25,0.0149,[]
MID_16970,IND_05,482.53,0.0039,"[""RU""]"
MID_16971,IND_10,1.0,0.0094,[]
MID_16972,IND_13,137.71,0.0061,"[""CD"", ""SY"", ""IR""]"
MID_16973,IND_03,354.51,0.0043,"[""IR"", ""KP""]"
MID_16974,IND_20,245.11,0.0159,"[""VE"", ""IR"", ""KP""]"
MID_16975,IND_10,438.54,0.0025,[]
MID_16976,IND_07,113.73,0.014,[]
MID_16977,IND_11,150.39,0.0061,[]
MID_16978,IND_09,1.0,0.0092,"[""IR"", ""KP""]"
MID_16979,IND_09,748.12,0.0114,[]
MID_16980,IND_07,1147.37,0.0063,[]
MID_16981,IND_01,47.67,0.0086,[]
MID_16982,IND_08,573.87,0.007,[]
MID_16983,IND_19,87.22,0.0082,"[""SY"", ""AF""]"
MID_16984,IND_20,206.06,0.0057,[]
MID_16985,IND_26,39.08,0.0054,"[""CD""]"
MID_16986,IND_11,242.83,0.0205,"[""VE""]"
MID_16987,IND_13,90.17,0.004,[]
MID_16988,IND_05,710.82,0.0072,[]
MID_16989,IND_12,231.85,0.0141,[]
MID_16990,IND_16,241.15,0.0091,[]
MID_16991,IND_07,772.41,0.0057,[]
MID_16992,IND_17,142.73,0.0023,"[""UA"", ""VE""]"
MID_16993,IND_07,720.79,0.004,[]
MID_16994,IND_14,220.26,0.0053,"[""AF""]"
MID_16995,IND_27,70.08,0.0032,[]
MID_16996,IND_04,699.46,0.0091,"[""IR""]"
MID_16997,IND_17,110.95,0.0114,[]
MID_16998,IND_20,270.29,0.0021,[]
MID_16999,IND_20,238.33,0.0138,"[""SY"", ""AF""]"
MID_17000,IND_10,436.39,0.0072,[]
MID_17001,IND_07,554.29,0.0092,[]
MID_17002,IND_10,269.79,0.0152,[]
MID_17003,IND_07,989.24,0.0176,"[""IR""]"
MID_17004,IND_23,57.96,0.0039,"[""CD""]"
MID_17005,IND_01,396.93,0.0086,[]
MID_17006,IND_03,737.43,0.0074,"[""VE"", ""UA""]"
MID_17007,IND_09,893.14,0.0028,[]
MID_17008,IND_17,219.89,0.0098,"[""VE"", ""UA"", ""KP""]"
MID_17009,IND_09,801.04,0.0093,"[""KP""]"
MID_17010,IND_01,888.88,0.0093,[]
MID_17011,IND_12,80.59,0.0143,"[""SY""]"
MID_17012,IND_10,469.53,0.011,[]
MID_17013,IND_13,66.83,0.0209,"[""SY"", ""RU""]"
MID_17014,IND_10,701.91,0.0104,[]
MID_17015,IND_16,176.6,0.0043,[]
MID_17016,IND_04,714.39,0.0101,[]
MID_17017,IND_12,235.51,0.0215,[]
MID_17018,IND_18,144.84,0.0051,[]
MID_17019,IND_06,939.79,0.01,[]
MID_17020,IND_15,99.28,0.0022,[]
MID_17021,IND_12,218.54,0.0023,"[""UA"", ""KP"", ""VE""]"
MID_17022,IND_01,339.98,0.0107,[]
