Date_Hour,Metric,Transaction_Volume,Total_Amount,Fraud_Count
2025-08-21 23:00:00,DEBIT,194,76037.74,0
2025-08-21 23:00:00,P2P_TRANSFER,206,160455.31,0
2025-08-22 00:00:00,CREDIT,204,54584.12,0
2025-08-22 00:00:00,DEBIT,328,190801.92,1
2025-08-22 00:00:00,P2P_TRANSFER,373,169530.2,1
2025-08-22 01:00:00,CREDIT,564,447805.24,1
2025-08-22 01:00:00,DEBIT,387,179902.99,1
2025-08-22 01:00:00,P2P_TRANSFER,402,293962.87,1
2025-08-22 02:00:00,CREDIT,360,225344.29,1
2025-08-22 02:00:00,DEBIT,476,196586.05,1
2025-08-22 02:00:00,P2P_TRANSFER,368,238866.68,1
2025-08-22 03:00:00,CREDIT,498,322093.75,1
2025-08-22 03:00:00,DEBIT,272,153860.2,1
2025-08-22 03:00:00,P2P_TRANSFER,306,126409.74,1
2025-08-22 04:00:00,CREDIT,398,279869.64,1
2025-08-22 04:00:00,DEBIT,249,166426.9,0
2025-08-22 04:00:00,P2P_TRANSFER,245,183090.44,0
2025-08-22 05:00:00,CREDIT,256,126466.21,0
2025-08-22 05:00:00,DEBIT,241,86545.73,1
2025-08-22 05:00:00,P2P_TRANSFER,307,183992.36,0
2025-08-22 06:00:00,CREDIT,267,188821.45,0
2025-08-22 06:00:00,DEBIT,68,50280.46,0
2025-08-22 06:00:00,P2P_TRANSFER,282,239082.26,1
2025-08-22 07:00:00,CREDIT,207,131407.44,0
2025-08-22 07:00:00,DEBIT,95,80015.27,1
2025-08-22 07:00:00,P2P_TRANSFER,307,152691.25,1
2025-08-22 08:00:00,CREDIT,392,248774.27,1
2025-08-22 08:00:00,DEBIT,286,108911.82,1
2025-08-22 08:00:00,P2P_TRANSFER,289,247741.16,0
2025-08-22 09:00:00,CREDIT,459,393242.45,2
2025-08-22 09:00:00,DEBIT,281,166499.56,0
2025-08-22 09:00:00,P2P_TRANSFER,467,292814.27,2
2025-08-22 10:00:00,CREDIT,247,91212.02,1
2025-08-22 10:00:00,DEBIT,392,346784.33,1
2025-08-22 10:00:00,P2P_TRANSFER,490,259243.43,1
2025-08-22 11:00:00,CREDIT,414,190428.61,0
2025-08-22 11:00:00,DEBIT,326,139472.5,1
2025-08-22 11:00:00,P2P_TRANSFER,298,199620.94,1
2025-08-22 12:00:00,CREDIT,261,79464.65,0
2025-08-22 12:00:00,DEBIT,306,188898.47,1
2025-08-22 12:00:00,P2P_TRANSFER,343,200149.13,0
2025-08-22 13:00:00,CREDIT,193,111708.65,1
2025-08-22 13:00:00,DEBIT,212,106246.87,1
2025-08-22 13:00:00,P2P_TRANSFER,267,197668.27,1
2025-08-22 14:00:00,CREDIT,226,261410.94,1
2025-08-22 14:00:00,DEBIT,324,253613.87,0
2025-08-22 14:00:00,P2P_TRANSFER,210,132012.86,1
2025-08-22 15:00:00,CREDIT,223,114281.27,0
2025-08-22 15:00:00,DEBIT,348,199055.05,0
2025-08-22 15:00:00,P2P_TRANSFER,272,47787.77,0
2025-08-22 16:00:00,CREDIT,492,265506.16,1
2025-08-22 16:00:00,DEBIT,405,276614.16,2
2025-08-22 16:00:00,P2P_TRANSFER,248,61770.14,0
2025-08-22 17:00:00,CREDIT,439,187410.65,1
2025-08-22 17:00:00,DEBIT,504,202927.73,1
2025-08-22 17:00:00,P2P_TRANSFER,479,284791.0,2
2025-08-22 18:00:00,CREDIT,510,249805.86,0
2025-08-22 18:00:00,DEBIT,463,251743.78,1
2025-08-22 18:00:00,P2P_TRANSFER,452,200459.54,1
2025-08-22 19:00:00,CREDIT,539,377917.7,2
2025-08-22 19:00:00,DEBIT,267,172495.34,0
2025-08-22 19:00:00,P2P_TRANSFER,361,165950.05,0
2025-08-22 20:00:00,CREDIT,111,54722.82,0
2025-08-22 20:00:00,DEBIT,271,219286.84,1
2025-08-22 20:00:00,P2P_TRANSFER,201,122295.65,0
2025-08-22 21:00:00,CREDIT,313,71968.96,1
2025-08-22 21:00:00,DEBIT,160,78500.11,0
2025-08-22 21:00:00,P2P_TRANSFER,109,57415.08,1
2025-08-22 22:00:00,CREDIT,225,202207.14,0
2025-08-22 22:00:00,DEBIT,207,103621.54,1
2025-08-22 22:00:00,P2P_TRANSFER,303,113933.94,1
2025-08-22 23:00:00,CREDIT,280,266197.2,1
2025-08-22 23:00:00,DEBIT,166,48844.27,0
2025-08-22 23:00:00,P2P_TRANSFER,403,224346.07,1
2025-08-23 00:00:00,CREDIT,269,74917.8,0
2025-08-23 00:00:00,DEBIT,266,43654.94,0
2025-08-23 00:00:00,P2P_TRANSFER,85,35685.8,0
2025-08-23 01:00:00,CREDIT,359,311535.76,1
2025-08-23 01:00:00,DEBIT,486,446678.08,2
2025-08-23 01:00:00,P2P_TRANSFER,343,205624.74,0
2025-08-23 02:00:00,CREDIT,582,294384.07,1
2025-08-23 02:00:00,DEBIT,378,259409.82,1
2025-08-23 02:00:00,P2P_TRANSFER,240,109114.93,1
2025-08-23 03:00:00,CREDIT,287,136673.4,0
2025-08-23 03:00:00,DEBIT,381,296829.61,1
2025-08-23 03:00:00,P2P_TRANSFER,274,251595.17,1
2025-08-23 04:00:00,CREDIT,443,307889.02,1
2025-08-23 04:00:00,DEBIT,246,93944.23,0
2025-08-23 04:00:00,P2P_TRANSFER,235,246512.35,0
2025-08-23 05:00:00,CREDIT,298,274188.08,1
2025-08-23 05:00:00,DEBIT,304,223764.31,1
2025-08-23 05:00:00,P2P_TRANSFER,156,122427.73,0
2025-08-23 06:00:00,CREDIT,170,103940.09,1
2025-08-23 06:00:00,DEBIT,184,113793.12,0
2025-08-23 06:00:00,P2P_TRANSFER,147,142780.32,0
2025-08-23 07:00:00,CREDIT,204,186735.64,0
2025-08-23 07:00:00,DEBIT,243,177354.8,1
2025-08-23 07:00:00,P2P_TRANSFER,329,261784.63,0
2025-08-23 08:00:00,CREDIT,154,20451.19,0
2025-08-23 08:00:00,DEBIT,422,349022.77,1
2025-08-23 08:00:00,P2P_TRANSFER,316,243586.34,1
2025-08-23 09:00:00,CREDIT,213,224984.29,2
2025-08-23 09:00:00,DEBIT,216,159446.98,0
2025-08-23 09:00:00,P2P_TRANSFER,365,272264.77,2
2025-08-23 10:00:00,CREDIT,408,201465.64,1
2025-08-23 10:00:00,DEBIT,551,226152.54,1
2025-08-23 10:00:00,P2P_TRANSFER,238,148630.09,1
2025-08-23 11:00:00,CREDIT,432,357928.69,1
2025-08-23 11:00:00,DEBIT,294,148532.05,1
2025-08-23 11:00:00,P2P_TRANSFER,287,209201.82,1
2025-08-23 12:00:00,CREDIT,210,105890.18,0
2025-08-23 12:00:00,DEBIT,279,145361.16,1
2025-08-23 12:00:00,P2P_TRANSFER,325,130209.1,1
2025-08-23 13:00:00,CREDIT,269,143365.32,1
2025-08-23 13:00:00,DEBIT,147,72148.45,0
2025-08-23 13:00:00,P2P_TRANSFER,226,112044.36,1
2025-08-23 14:00:00,CREDIT,109,55087.86,0
2025-08-23 14:00:00,DEBIT,260,120891.26,0
2025-08-23 14:00:00,P2P_TRANSFER,274,295259.24,1
2025-08-23 15:00:00,CREDIT,215,118216.28,0
2025-08-23 15:00:00,DEBIT,381,276192.62,1
2025-08-23 15:00:00,P2P_TRANSFER,328,175692.61,1
2025-08-23 16:00:00,CREDIT,390,147237.46,1
2025-08-23 16:00:00,DEBIT,221,150107.88,1
2025-08-23 16:00:00,P2P_TRANSFER,379,375267.55,1
2025-08-23 17:00:00,CREDIT,394,211695.16,2
2025-08-23 17:00:00,DEBIT,261,201784.99,0
2025-08-23 17:00:00,P2P_TRANSFER,349,228414.04,1
2025-08-23 18:00:00,CREDIT,384,226585.38,1
2025-08-23 18:00:00,DEBIT,533,134380.02,1
2025-08-23 18:00:00,P2P_TRANSFER,159,84456.68,1
2025-08-23 19:00:00,CREDIT,393,264956.72,1
2025-08-23 19:00:00,DEBIT,501,374806.54,1
2025-08-23 19:00:00,P2P_TRANSFER,432,358576.92,1
2025-08-23 20:00:00,CREDIT,297,316465.76,2
2025-08-23 20:00:00,DEBIT,242,210822.0,0
2025-08-23 20:00:00,P2P_TRANSFER,338,120950.74,1
2025-08-23 21:00:00,CREDIT,189,112781.39,1
2025-08-23 21:00:00,DEBIT,293,140013.13,1
2025-08-23 21:00:00,P2P_TRANSFER,205,128474.98,1
2025-08-23 22:00:00,CREDIT,255,155628.24,0
2025-08-23 22:00:00,DEBIT,201,136680.01,0
2025-08-23 22:00:00,P2P_TRANSFER,264,94382.58,1
2025-08-23 23:00:00,CREDIT,207,64725.91,1
2025-08-23 23:00:00,DEBIT,386,141426.8,0
2025-08-23 23:00:00,P2P_TRANSFER,178,61318.34,0
2025-08-24 00:00:00,CREDIT,287,163620.86,0
2025-08-24 00:00:00,DEBIT,360,341523.89,2
2025-08-24 00:00:00,P2P_TRANSFER,411,335889.97,1
2025-08-24 01:00:00,CREDIT,293,227533.02,1
2025-08-24 01:00:00,DEBIT,357,242925.74,1
2025-08-24 01:00:00,P2P_TRANSFER,423,403707.91,1
2025-08-24 02:00:00,CREDIT,246,195233.56,1
2025-08-24 02:00:00,DEBIT,401,203571.26,0
2025-08-24 02:00:00,P2P_TRANSFER,434,281810.63,2
2025-08-24 03:00:00,CREDIT,290,244419.96,1
2025-08-24 03:00:00,DEBIT,388,238032.68,1
2025-08-24 03:00:00,P2P_TRANSFER,275,132898.58,0
2025-08-24 04:00:00,CREDIT,206,155592.13,0
2025-08-24 04:00:00,DEBIT,160,143307.92,0
2025-08-24 04:00:00,P2P_TRANSFER,117,59883.37,0
2025-08-24 05:00:00,CREDIT,271,12000.0,0
2025-08-24 05:00:00,DEBIT,336,248289.11,1
2025-08-24 05:00:00,P2P_TRANSFER,204,118319.09,0
2025-08-24 06:00:00,CREDIT,190,111470.84,1
2025-08-24 06:00:00,DEBIT,221,157811.03,1
2025-08-24 06:00:00,P2P_TRANSFER,306,235426.02,1
2025-08-24 07:00:00,CREDIT,313,241985.39,1
2025-08-24 07:00:00,DEBIT,225,121935.36,1
2025-08-24 07:00:00,P2P_TRANSFER,243,50474.8,0
2025-08-24 08:00:00,CREDIT,361,164448.73,0
2025-08-24 08:00:00,DEBIT,287,113831.59,1
2025-08-24 08:00:00,P2P_TRANSFER,600,317935.91,2
2025-08-24 09:00:00,CREDIT,262,168819.26,0
2025-08-24 09:00:00,DEBIT,265,138864.04,1
2025-08-24 09:00:00,P2P_TRANSFER,447,57607.72,1
2025-08-24 10:00:00,CREDIT,661,600000.0,2
2025-08-24 10:00:00,DEBIT,395,320454.65,0
2025-08-24 10:00:00,P2P_TRANSFER,242,138214.81,0
2025-08-24 11:00:00,CREDIT,422,282546.11,1
2025-08-24 11:00:00,DEBIT,504,294499.16,1
2025-08-24 11:00:00,P2P_TRANSFER,391,289967.54,0
2025-08-24 12:00:00,CREDIT,294,41842.2,0
2025-08-24 12:00:00,DEBIT,284,191825.38,0
2025-08-24 12:00:00,P2P_TRANSFER,332,206131.3,0
2025-08-24 13:00:00,CREDIT,177,78377.52,0
2025-08-24 13:00:00,DEBIT,152,125166.22,1
2025-08-24 13:00:00,P2P_TRANSFER,112,76447.87,0
2025-08-24 14:00:00,CREDIT,147,128418.36,1
2025-08-24 14:00:00,DEBIT,216,120322.85,0
2025-08-24 14:00:00,P2P_TRANSFER,222,92143.26,0
2025-08-24 15:00:00,CREDIT,133,52433.09,0
2025-08-24 15:00:00,DEBIT,230,91524.46,1
2025-08-24 15:00:00,P2P_TRANSFER,279,298382.6,1
2025-08-24 16:00:00,CREDIT,168,75769.51,1
2025-08-24 16:00:00,DEBIT,356,232858.94,1
2025-08-24 16:00:00,P2P_TRANSFER,425,167674.63,1
2025-08-24 17:00:00,CREDIT,214,129416.82,1
2025-08-24 17:00:00,DEBIT,486,321861.96,1
2025-08-24 17:00:00,P2P_TRANSFER,540,236602.46,0
2025-08-24 18:00:00,CREDIT,459,262108.97,1
2025-08-24 18:00:00,DEBIT,490,382143.65,2
2025-08-24 18:00:00,P2P_TRANSFER,511,431319.37,2
2025-08-24 19:00:00,CREDIT,523,271175.56,2
2025-08-24 19:00:00,DEBIT,422,285707.63,2
2025-08-24 19:00:00,P2P_TRANSFER,177,160737.86,1
2025-08-24 20:00:00,CREDIT,376,215532.73,2
2025-08-24 20:00:00,DEBIT,390,209975.89,1
2025-08-24 20:00:00,P2P_TRANSFER,352,292584.67,1
2025-08-24 21:00:00,CREDIT,180,55386.48,0
2025-08-24 21:00:00,DEBIT,211,119621.89,0
2025-08-24 21:00:00,P2P_TRANSFER,305,17403.55,1
2025-08-24 22:00:00,CREDIT,292,196565.64,0
2025-08-24 22:00:00,DEBIT,303,259108.1,1
2025-08-24 22:00:00,P2P_TRANSFER,268,176160.91,0
2025-08-24 23:00:00,CREDIT,221,204939.46,1
2025-08-24 23:00:00,DEBIT,110,99522.07,0
2025-08-24 23:00:00,P2P_TRANSFER,288,223528.48,1
2025-08-25 00:00:00,CREDIT,211,127441.15,0
2025-08-25 00:00:00,DEBIT,411,212972.08,1
2025-08-25 00:00:00,P2P_TRANSFER,339,152887.97,0
2025-08-25 01:00:00,CREDIT,296,97157.72,1
2025-08-25 01:00:00,DEBIT,344,280764.06,1
2025-08-25 01:00:00,P2P_TRANSFER,371,346428.68,2
2025-08-25 02:00:00,CREDIT,452,176868.98,1
2025-08-25 02:00:00,DEBIT,407,223959.78,0
2025-08-25 02:00:00,P2P_TRANSFER,357,324918.65,0
2025-08-25 03:00:00,CREDIT,568,427247.93,1
2025-08-25 03:00:00,DEBIT,327,177957.37,1
2025-08-25 03:00:00,P2P_TRANSFER,257,248458.1,1
2025-08-25 04:00:00,CREDIT,378,342454.73,1
2025-08-25 04:00:00,DEBIT,316,118225.45,0
2025-08-25 04:00:00,P2P_TRANSFER,261,247188.02,2
2025-08-25 05:00:00,CREDIT,219,61293.83,0
2025-08-25 05:00:00,DEBIT,232,248142.79,1
2025-08-25 05:00:00,P2P_TRANSFER,209,145316.48,1
2025-08-25 06:00:00,CREDIT,201,130583.38,1
2025-08-25 06:00:00,DEBIT,177,102993.01,1
2025-08-25 06:00:00,P2P_TRANSFER,313,171525.19,1
2025-08-25 07:00:00,CREDIT,361,212605.54,2
2025-08-25 07:00:00,DEBIT,173,47473.06,1
2025-08-25 07:00:00,P2P_TRANSFER,239,55203.61,0
2025-08-25 08:00:00,CREDIT,240,146942.96,1
2025-08-25 08:00:00,DEBIT,310,168973.14,1
2025-08-25 08:00:00,P2P_TRANSFER,407,189351.13,1
2025-08-25 09:00:00,CREDIT,299,212676.04,1
2025-08-25 09:00:00,DEBIT,495,283742.3,1
2025-08-25 09:00:00,P2P_TRANSFER,360,119815.16,0
2025-08-25 10:00:00,CREDIT,402,301288.76,2
2025-08-25 10:00:00,DEBIT,331,151912.8,1
2025-08-25 10:00:00,P2P_TRANSFER,293,165817.09,1
2025-08-25 11:00:00,CREDIT,300,126036.19,0
2025-08-25 11:00:00,DEBIT,423,302502.86,1
2025-08-25 11:00:00,P2P_TRANSFER,528,432871.74,1
2025-08-25 12:00:00,CREDIT,342,140752.46,2
2025-08-25 12:00:00,DEBIT,255,195817.28,0
2025-08-25 12:00:00,P2P_TRANSFER,249,126313.08,1
2025-08-25 13:00:00,CREDIT,170,72222.72,1
2025-08-25 13:00:00,DEBIT,266,91048.73,0
2025-08-25 13:00:00,P2P_TRANSFER,30,14128.58,0
2025-08-25 14:00:00,CREDIT,316,203223.37,1
2025-08-25 14:00:00,DEBIT,196,141804.02,0
2025-08-25 14:00:00,P2P_TRANSFER,268,205777.33,0
2025-08-25 15:00:00,CREDIT,135,121418.77,1
2025-08-25 15:00:00,DEBIT,422,181475.59,1
2025-08-25 15:00:00,P2P_TRANSFER,81,62488.94,0
2025-08-25 16:00:00,CREDIT,258,49844.0,3
2025-08-25 16:00:00,DEBIT,520,108630.83,3
2025-08-25 16:00:00,P2P_TRANSFER,572,177202.35,3
2025-08-25 17:00:00,CREDIT,482,79093.82,1
2025-08-25 17:00:00,DEBIT,398,102307.71,1
2025-08-25 17:00:00,P2P_TRANSFER,866,251972.4,4
2025-08-25 18:00:00,CREDIT,509,188214.5,6
2025-08-25 18:00:00,DEBIT,685,201574.03,6
2025-08-25 18:00:00,P2P_TRANSFER,469,132683.02,3
2025-08-25 19:00:00,CREDIT,624,162014.92,1
2025-08-25 19:00:00,DEBIT,419,65999.34,1
2025-08-25 19:00:00,P2P_TRANSFER,363,64647.05,1
2025-08-25 20:00:00,CREDIT,674,184713.73,6
2025-08-25 20:00:00,DEBIT,357,58215.33,3
2025-08-25 20:00:00,P2P_TRANSFER,467,105566.12,3
2025-08-25 21:00:00,CREDIT,313,97677.52,3
2025-08-25 21:00:00,DEBIT,287,59221.31,1
2025-08-25 21:00:00,P2P_TRANSFER,455,116317.7,4
2025-08-25 22:00:00,CREDIT,371,89845.82,0
2025-08-25 22:00:00,DEBIT,363,109448.01,1
2025-08-25 22:00:00,P2P_TRANSFER,376,103927.28,3
2025-08-25 23:00:00,CREDIT,458,145796.64,0
2025-08-25 23:00:00,DEBIT,537,114034.43,1
2025-08-25 23:00:00,P2P_TRANSFER,527,125326.27,1
2025-08-26 00:00:00,CREDIT,482,108247.31,3
2025-08-26 00:00:00,DEBIT,334,50091.28,1
2025-08-26 00:00:00,P2P_TRANSFER,744,61104.35,3
2025-08-26 01:00:00,CREDIT,678,112035.25,4
2025-08-26 01:00:00,DEBIT,435,106110.11,1
2025-08-26 01:00:00,P2P_TRANSFER,609,153932.8,4
2025-08-26 02:00:00,CREDIT,652,216954.56,3
2025-08-26 02:00:00,DEBIT,647,138665.87,4
2025-08-26 02:00:00,P2P_TRANSFER,651,156877.9,4
2025-08-26 03:00:00,CREDIT,845,171266.66,3
2025-08-26 03:00:00,DEBIT,410,63817.33,0
2025-08-26 03:00:00,P2P_TRANSFER,353,102164.46,3
2025-08-26 04:00:00,CREDIT,722,170180.3,6
2025-08-26 04:00:00,DEBIT,289,55016.62,1
2025-08-26 04:00:00,P2P_TRANSFER,446,89429.06,3
2025-08-26 05:00:00,CREDIT,325,61727.66,3
2025-08-26 05:00:00,DEBIT,556,103290.23,1
2025-08-26 05:00:00,P2P_TRANSFER,430,92457.73,0
2025-08-26 06:00:00,CREDIT,350,105241.78,3
2025-08-26 06:00:00,DEBIT,366,72360.78,4
2025-08-26 06:00:00,P2P_TRANSFER,325,66019.1,0
2025-08-26 07:00:00,CREDIT,278,89934.63,0
2025-08-26 07:00:00,DEBIT,406,129058.89,4
2025-08-26 07:00:00,P2P_TRANSFER,270,66678.46,1
2025-08-26 08:00:00,CREDIT,288,87082.98,1
2025-08-26 08:00:00,DEBIT,426,101694.53,3
2025-08-26 08:00:00,P2P_TRANSFER,596,181152.78,3
2025-08-26 09:00:00,CREDIT,594,150063.34,4
2025-08-26 09:00:00,DEBIT,699,151437.93,3
2025-08-26 09:00:00,P2P_TRANSFER,269,31272.21,3
2025-08-26 10:00:00,CREDIT,565,102857.9,1
2025-08-26 10:00:00,DEBIT,729,214713.85,6
2025-08-26 10:00:00,P2P_TRANSFER,732,120433.27,4
2025-08-26 11:00:00,CREDIT,737,165713.78,3
2025-08-26 11:00:00,DEBIT,599,96779.43,1
2025-08-26 11:00:00,P2P_TRANSFER,329,70327.26,1
2025-08-26 12:00:00,CREDIT,682,189745.49,4
2025-08-26 12:00:00,DEBIT,546,142579.54,1
2025-08-26 12:00:00,P2P_TRANSFER,806,143571.68,3
2025-08-26 13:00:00,CREDIT,468,148091.44,6
2025-08-26 13:00:00,DEBIT,443,131849.27,3
2025-08-26 13:00:00,P2P_TRANSFER,438,144330.96,3
2025-08-26 14:00:00,CREDIT,242,45430.34,0
2025-08-26 14:00:00,DEBIT,478,81114.67,0
2025-08-26 14:00:00,P2P_TRANSFER,398,66897.0,4
2025-08-26 15:00:00,CREDIT,275,70150.61,1
2025-08-26 15:00:00,DEBIT,279,62957.01,3
2025-08-26 15:00:00,P2P_TRANSFER,602,113824.36,4
2025-08-26 16:00:00,CREDIT,652,72403.82,1
2025-08-26 16:00:00,DEBIT,571,109806.94,6
2025-08-26 16:00:00,P2P_TRANSFER,793,228841.38,6
2025-08-26 17:00:00,CREDIT,969,292142.14,4
2025-08-26 17:00:00,DEBIT,670,157547.51,3
2025-08-26 17:00:00,P2P_TRANSFER,683,154430.18,3
2025-08-26 18:00:00,CREDIT,940,187433.3,6
2025-08-26 18:00:00,DEBIT,855,180350.86,3
2025-08-26 18:00:00,P2P_TRANSFER,520,124020.71,3
2025-08-26 19:00:00,CREDIT,451,104371.78,3
2025-08-26 19:00:00,DEBIT,593,255226.99,3
2025-08-26 19:00:00,P2P_TRANSFER,519,221242.42,0
2025-08-26 20:00:00,CREDIT,579,193434.31,3
2025-08-26 20:00:00,DEBIT,529,96217.38,3
2025-08-26 20:00:00,P2P_TRANSFER,498,87059.82,0
2025-08-26 21:00:00,CREDIT,372,106977.47,1
2025-08-26 21:00:00,DEBIT,473,131828.66,0
2025-08-26 21:00:00,P2P_TRANSFER,274,47305.37,0
2025-08-26 22:00:00,CREDIT,246,77915.62,1
2025-08-26 22:00:00,DEBIT,333,105068.36,0
2025-08-26 22:00:00,P2P_TRANSFER,528,84976.41,4
2025-08-26 23:00:00,CREDIT,393,99466.74,6
2025-08-26 23:00:00,DEBIT,635,161690.56,3
2025-08-26 23:00:00,P2P_TRANSFER,362,97945.78,3
2025-08-27 00:00:00,CREDIT,365,138240.1,3
2025-08-27 00:00:00,DEBIT,485,166060.15,1
2025-08-27 00:00:00,P2P_TRANSFER,418,126544.28,1
2025-08-27 01:00:00,CREDIT,387,104597.91,1
2025-08-27 01:00:00,DEBIT,678,241162.31,4
2025-08-27 01:00:00,P2P_TRANSFER,636,232701.87,6
2025-08-27 02:00:00,CREDIT,315,54240.94,4
2025-08-27 02:00:00,DEBIT,670,189407.08,4
2025-08-27 02:00:00,P2P_TRANSFER,510,219524.26,6
2025-08-27 03:00:00,CREDIT,664,183572.53,3
2025-08-27 03:00:00,DEBIT,587,107169.62,4
2025-08-27 03:00:00,P2P_TRANSFER,400,107865.54,4
2025-08-27 04:00:00,CREDIT,427,147427.73,4
2025-08-27 04:00:00,DEBIT,501,85150.11,1
2025-08-27 04:00:00,P2P_TRANSFER,443,110337.2,3
2025-08-27 05:00:00,CREDIT,518,89206.16,0
2025-08-27 05:00:00,DEBIT,382,103620.65,1
2025-08-27 05:00:00,P2P_TRANSFER,384,130912.13,1
2025-08-27 06:00:00,CREDIT,461,94373.79,3
2025-08-27 06:00:00,DEBIT,326,48723.82,1
2025-08-27 06:00:00,P2P_TRANSFER,376,66084.38,0
2025-08-27 07:00:00,CREDIT,293,75619.38,4
2025-08-27 07:00:00,DEBIT,373,37578.15,0
2025-08-27 07:00:00,P2P_TRANSFER,401,87919.18,4
2025-08-27 08:00:00,CREDIT,310,69998.72,3
2025-08-27 08:00:00,DEBIT,515,117887.61,3
2025-08-27 08:00:00,P2P_TRANSFER,552,164276.99,4
2025-08-27 09:00:00,CREDIT,636,84679.54,3
2025-08-27 09:00:00,DEBIT,805,186665.74,3
2025-08-27 09:00:00,P2P_TRANSFER,628,133289.97,3
2025-08-27 10:00:00,CREDIT,686,194541.01,1
2025-08-27 10:00:00,DEBIT,639,156170.14,6
2025-08-27 10:00:00,P2P_TRANSFER,390,56942.7,1
2025-08-27 11:00:00,CREDIT,625,40217.9,1
2025-08-27 11:00:00,DEBIT,668,236671.76,4
2025-08-27 11:00:00,P2P_TRANSFER,757,133661.38,6
2025-08-27 12:00:00,CREDIT,654,163872.23,3
2025-08-27 12:00:00,DEBIT,289,86338.27,3
2025-08-27 12:00:00,P2P_TRANSFER,253,65549.26,1
2025-08-27 13:00:00,CREDIT,157,41696.94,0
2025-08-27 13:00:00,DEBIT,389,88272.91,1
2025-08-27 13:00:00,P2P_TRANSFER,495,112326.15,4
2025-08-27 14:00:00,CREDIT,291,55739.32,0
2025-08-27 14:00:00,DEBIT,333,74131.38,0
2025-08-27 14:00:00,P2P_TRANSFER,287,43634.05,1
2025-08-27 15:00:00,CREDIT,384,137935.58,1
2025-08-27 15:00:00,DEBIT,445,113145.02,3
2025-08-27 15:00:00,P2P_TRANSFER,687,107056.18,3
2025-08-27 16:00:00,CREDIT,531,107427.02,3
2025-08-27 16:00:00,DEBIT,143,34950.23,1
2025-08-27 16:00:00,P2P_TRANSFER,132,23267.49,0
2025-08-27 17:00:00,CREDIT,566,190758.22,0
2025-08-27 17:00:00,DEBIT,551,148945.25,4
2025-08-27 17:00:00,P2P_TRANSFER,600,95121.52,3
2025-08-27 18:00:00,CREDIT,537,139134.06,1
2025-08-27 18:00:00,DEBIT,653,145540.87,4
2025-08-27 18:00:00,P2P_TRANSFER,801,139817.74,4
2025-08-27 19:00:00,CREDIT,729,247330.7,3
2025-08-27 19:00:00,DEBIT,841,129152.58,4
2025-08-27 19:00:00,P2P_TRANSFER,839,88286.02,3
2025-08-27 20:00:00,CREDIT,666,224629.69,4
2025-08-27 20:00:00,DEBIT,475,76269.82,1
2025-08-27 20:00:00,P2P_TRANSFER,512,125173.06,6
2025-08-27 21:00:00,CREDIT,439,78676.86,3
2025-08-27 21:00:00,DEBIT,330,110684.28,3
2025-08-27 21:00:00,P2P_TRANSFER,310,49101.26,3
2025-08-27 22:00:00,CREDIT,321,53826.62,0
2025-08-27 22:00:00,DEBIT,369,116881.06,4
2025-08-27 22:00:00,P2P_TRANSFER,358,109814.81,3
2025-08-27 23:00:00,CREDIT,378,115571.99,3
2025-08-27 23:00:00,DEBIT,502,121900.61,3
2025-08-27 23:00:00,P2P_TRANSFER,358,32971.7,3
2025-08-28 00:00:00,CREDIT,509,127509.99,3
2025-08-28 00:00:00,DEBIT,551,175583.98,6
2025-08-28 00:00:00,P2P_TRANSFER,257,56596.61,3
2025-08-28 01:00:00,CREDIT,563,81466.05,3
2025-08-28 01:00:00,DEBIT,564,182952.3,4
2025-08-28 01:00:00,P2P_TRANSFER,485,113836.94,3
2025-08-28 02:00:00,CREDIT,859,274082.3,7
2025-08-28 02:00:00,DEBIT,358,95815.98,1
2025-08-28 02:00:00,P2P_TRANSFER,604,219438.68,3
2025-08-28 03:00:00,CREDIT,488,63371.59,1
2025-08-28 03:00:00,DEBIT,376,78862.35,1
2025-08-28 03:00:00,P2P_TRANSFER,675,125042.09,3
2025-08-28 04:00:00,CREDIT,187,48050.56,0
2025-08-28 04:00:00,DEBIT,619,74859.52,4
2025-08-28 04:00:00,P2P_TRANSFER,401,124098.49,1
2025-08-28 05:00:00,CREDIT,512,83133.06,3
2025-08-28 05:00:00,DEBIT,255,33517.48,0
2025-08-28 05:00:00,P2P_TRANSFER,409,119241.28,3
2025-08-28 06:00:00,CREDIT,386,114197.24,1
2025-08-28 06:00:00,DEBIT,288,69941.26,1
2025-08-28 06:00:00,P2P_TRANSFER,413,141318.2,3
2025-08-28 07:00:00,CREDIT,293,86728.0,1
2025-08-28 07:00:00,DEBIT,453,96362.14,3
2025-08-28 07:00:00,P2P_TRANSFER,455,170246.95,4
2025-08-28 08:00:00,CREDIT,171,43555.94,0
2025-08-28 08:00:00,DEBIT,498,113974.94,3
2025-08-28 08:00:00,P2P_TRANSFER,637,123005.51,1
2025-08-28 09:00:00,CREDIT,493,200719.23,1
2025-08-28 09:00:00,DEBIT,753,216680.58,4
2025-08-28 09:00:00,P2P_TRANSFER,672,143026.57,4
2025-08-28 10:00:00,CREDIT,374,43415.36,0
2025-08-28 10:00:00,DEBIT,760,121761.23,3
2025-08-28 10:00:00,P2P_TRANSFER,376,93639.34,1
2025-08-28 11:00:00,CREDIT,756,137087.86,1
2025-08-28 11:00:00,DEBIT,333,34647.27,0
2025-08-28 11:00:00,P2P_TRANSFER,532,121600.04,4
