CaseID,TransactionID,AnalystID,Case_Status,Resolution_Code,Open_Timestamp,AnalystNotes
CS_008537,TID_008537,ANL_043,CLOSED,FN_NOT_FRAUD,2025-09-24 08:13:44,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008538,TID_008538,ANL_018,CLOSED,FN_NOT_FRAUD,2025-09-23 20:43:22,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008539,TID_008539,ANL_001,PENDING_REVIEW,N/A,2025-10-22 19:44:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008540,TID_008540,ANL_013,CLOSED,W_CLOSED,2025-10-05 07:15:42,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008541,TID_008541,ANL_018,CLOSED,INSUFFICIENT_DATA,2025-09-12 04:29:47,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008542,TID_008542,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-15 06:39:36,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008543,TID_008543,ANL_010,OPEN,N/A,2025-09-13 07:38:10,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008544,TID_008544,ANL_042,PENDING_REVIEW,N/A,2025-10-05 04:14:57,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008545,TID_008545,ANL_006,PENDING_REVIEW,N/A,2025-09-18 22:37:19,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008546,TID_008546,ANL_018,CLOSED,FN_NOT_FRAUD,2025-08-31 09:15:14,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008547,TID_008547,ANL_006,CLOSED,FN_FRAUD,2025-08-21 03:44:17,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008548,TID_008548,ANL_005,CLOSED,FN_NOT_FRAUD,2025-08-25 18:07:03,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008549,TID_008549,ANL_007,CLOSED,FN_NOT_FRAUD,2025-10-05 05:52:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008550,TID_008550,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-19 01:56:59,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008551,TID_008551,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-17 12:51:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008552,TID_008552,ANL_022,CLOSED,FN_NOT_FRAUD,2025-09-06 19:38:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008553,TID_008553,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-21 12:13:54,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008554,TID_008554,ANL_026,CLOSED,FN_NOT_FRAUD,2025-09-01 02:17:29,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008555,TID_008555,ANL_041,CLOSED,FN_NOT_FRAUD,2025-09-04 04:26:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008556,TID_008556,ANL_030,CLOSED,FN_FRAUD,2025-09-22 23:43:16,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008557,TID_008557,ANL_010,CLOSED,FN_NOT_FRAUD,2025-07-29 05:37:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008558,TID_008558,ANL_007,CLOSED,FN_NOT_FRAUD,2025-10-09 20:23:13,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008559,TID_008559,ANL_006,CLOSED,FN_NOT_FRAUD,2025-07-30 12:52:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008560,TID_008560,ANL_003,PENDING_REVIEW,N/A,2025-09-17 10:26:01,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008561,TID_008561,ANL_001,CLOSED,W_CLOSED,2025-08-05 22:28:39,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008562,TID_008562,ANL_030,CLOSED,INSUFFICIENT_DATA,2025-10-20 23:40:14,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008563,TID_008563,ANL_041,CLOSED,W_CLOSED,2025-09-15 11:02:06,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008564,TID_008564,ANL_033,PENDING_REVIEW,N/A,2025-08-10 15:41:56,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008565,TID_008565,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-02 21:19:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008566,TID_008566,ANL_037,PENDING_REVIEW,N/A,2025-08-28 13:01:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008567,TID_008567,ANL_027,CLOSED,FN_NOT_FRAUD,2025-10-07 18:50:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008568,TID_008568,ANL_044,CLOSED,FN_NOT_FRAUD,2025-09-30 17:38:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008569,TID_008569,ANL_010,CLOSED,FN_NOT_FRAUD,2025-10-05 23:34:55,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008570,TID_008570,ANL_007,OPEN,N/A,2025-08-08 09:14:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008571,TID_008571,ANL_007,CLOSED,FN_NOT_FRAUD,2025-08-22 18:11:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008572,TID_008572,ANL_007,CLOSED,FN_NOT_FRAUD,2025-07-30 10:35:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008573,TID_008573,ANL_049,CLOSED,INSUFFICIENT_DATA,2025-08-07 11:51:44,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008574,TID_008574,ANL_019,CLOSED,FN_NOT_FRAUD,2025-09-19 10:05:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008575,TID_008575,ANL_034,CLOSED,FN_NOT_FRAUD,2025-09-29 19:47:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008576,TID_008576,ANL_001,PENDING_REVIEW,N/A,2025-09-04 02:36:10,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008577,TID_008577,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-17 15:20:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008578,TID_008578,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-02 02:36:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008579,TID_008579,ANL_007,PENDING_REVIEW,N/A,2025-10-03 04:48:43,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008580,TID_008580,ANL_006,CLOSED,FN_NOT_FRAUD,2025-07-31 20:21:51,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008581,TID_008581,ANL_010,PENDING_REVIEW,N/A,2025-08-21 23:30:53,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008582,TID_008582,ANL_015,PENDING_REVIEW,N/A,2025-08-19 22:32:38,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008583,TID_008583,ANL_003,PENDING_REVIEW,N/A,2025-08-03 01:23:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008584,TID_008584,ANL_001,CLOSED,W_CLOSED,2025-08-17 17:22:25,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008585,TID_008585,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-26 10:38:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008586,TID_008586,ANL_003,CLOSED,FN_FRAUD,2025-09-24 18:40:36,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008587,TID_008587,ANL_004,CLOSED,INSUFFICIENT_DATA,2025-10-15 14:00:51,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008588,TID_008588,ANL_015,CLOSED,FN_NOT_FRAUD,2025-08-25 06:17:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008589,TID_008589,ANL_004,CLOSED,FN_NOT_FRAUD,2025-10-09 01:19:22,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008590,TID_008590,ANL_001,CLOSED,FN_NOT_FRAUD,2025-10-12 01:15:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008591,TID_008591,ANL_024,CLOSED,FN_NOT_FRAUD,2025-07-28 03:41:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008592,TID_008592,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-07 13:36:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008593,TID_008593,ANL_003,CLOSED,FN_FRAUD,2025-10-16 01:27:35,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008594,TID_008594,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-27 08:16:50,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008595,TID_008595,ANL_001,PENDING_REVIEW,N/A,2025-09-22 23:06:25,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008596,TID_008596,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-15 12:43:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008597,TID_008597,ANL_005,PENDING_REVIEW,N/A,2025-08-25 17:36:58,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008598,TID_008598,ANL_036,OPEN,N/A,2025-10-04 23:49:50,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008599,TID_008599,ANL_003,CLOSED,INSUFFICIENT_DATA,2025-09-12 19:52:58,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008600,TID_008600,ANL_003,PENDING_REVIEW,N/A,2025-08-08 09:59:18,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008601,TID_008601,ANL_012,CLOSED,FN_NOT_FRAUD,2025-07-27 22:57:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008602,TID_008602,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-09 08:36:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008603,TID_008603,ANL_002,CLOSED,FN_NOT_FRAUD,2025-10-01 12:53:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008604,TID_008604,ANL_026,PENDING_REVIEW,N/A,2025-08-10 08:10:22,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008605,TID_008605,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-06 08:08:05,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008606,TID_008606,ANL_038,CLOSED,FN_NOT_FRAUD,2025-10-04 18:20:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008607,TID_008607,ANL_003,PENDING_REVIEW,N/A,2025-08-18 18:36:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008608,TID_008608,ANL_036,CLOSED,FN_NOT_FRAUD,2025-10-09 08:00:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008609,TID_008609,ANL_015,CLOSED,FN_NOT_FRAUD,2025-10-22 18:39:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008610,TID_008610,ANL_009,CLOSED,FN_FRAUD,2025-08-04 10:30:23,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008611,TID_008611,ANL_007,CLOSED,FN_NOT_FRAUD,2025-10-20 13:17:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008612,TID_008612,ANL_014,PENDING_REVIEW,N/A,2025-10-01 07:51:49,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008613,TID_008613,ANL_048,PENDING_REVIEW,N/A,2025-08-09 16:43:50,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008614,TID_008614,ANL_048,CLOSED,FN_NOT_FRAUD,2025-10-01 23:18:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008615,TID_008615,ANL_016,CLOSED,FN_NOT_FRAUD,2025-08-07 18:17:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008616,TID_008616,ANL_008,CLOSED,FN_FRAUD,2025-10-07 14:52:02,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008617,TID_008617,ANL_003,CLOSED,FN_FRAUD,2025-10-04 18:06:19,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008618,TID_008618,ANL_016,OPEN,N/A,2025-09-14 05:56:39,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008619,TID_008619,ANL_037,PENDING_REVIEW,N/A,2025-07-28 03:26:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008620,TID_008620,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-02 06:45:59,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008621,TID_008621,ANL_039,CLOSED,FN_FRAUD,2025-08-19 20:02:57,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008622,TID_008622,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-22 20:52:06,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008623,TID_008623,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-11 15:43:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008624,TID_008624,ANL_009,CLOSED,W_CLOSED,2025-08-04 13:51:09,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008625,TID_008625,ANL_001,CLOSED,FN_NOT_FRAUD,2025-10-15 16:59:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008626,TID_008626,ANL_004,CLOSED,FN_FRAUD,2025-10-12 16:19:28,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008627,TID_008627,ANL_009,CLOSED,FN_FRAUD,2025-09-30 10:02:24,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008628,TID_008628,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-10 23:27:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008629,TID_008629,ANL_010,PENDING_REVIEW,N/A,2025-10-03 19:26:43,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008630,TID_008630,ANL_024,CLOSED,FN_NOT_FRAUD,2025-08-19 01:38:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008631,TID_008631,ANL_037,CLOSED,FN_NOT_FRAUD,2025-10-03 02:34:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008632,TID_008632,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-29 18:45:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008633,TID_008633,ANL_024,CLOSED,FN_NOT_FRAUD,2025-10-04 17:57:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008634,TID_008634,ANL_002,CLOSED,FN_NOT_FRAUD,2025-10-24 00:31:41,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008635,TID_008635,ANL_037,PENDING_REVIEW,N/A,2025-08-09 01:07:11,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008636,TID_008636,ANL_005,CLOSED,FN_FRAUD,2025-08-10 13:27:54,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008637,TID_008637,ANL_012,CLOSED,FN_NOT_FRAUD,2025-08-16 01:55:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008638,TID_008638,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-06 11:50:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008639,TID_008639,ANL_005,OPEN,N/A,2025-09-17 04:56:06,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008640,TID_008640,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-05 18:07:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008641,TID_008641,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-16 20:21:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008642,TID_008642,ANL_002,OPEN,N/A,2025-08-11 03:00:27,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008643,TID_008643,ANL_048,CLOSED,FN_NOT_FRAUD,2025-08-21 17:30:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008644,TID_008644,ANL_050,OPEN,N/A,2025-09-30 19:19:25,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008645,TID_008645,ANL_030,CLOSED,FN_NOT_FRAUD,2025-08-17 12:25:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008646,TID_008646,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-16 12:22:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008647,TID_008647,ANL_002,CLOSED,FN_NOT_FRAUD,2025-07-27 02:36:13,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008648,TID_008648,ANL_016,CLOSED,INSUFFICIENT_DATA,2025-08-06 21:19:18,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008649,TID_008649,ANL_022,CLOSED,FN_FRAUD,2025-08-17 22:18:31,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008650,TID_008650,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-15 10:53:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008651,TID_008651,ANL_015,CLOSED,FN_NOT_FRAUD,2025-10-02 10:01:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008652,TID_008652,ANL_004,PENDING_REVIEW,N/A,2025-07-29 01:28:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008653,TID_008653,ANL_009,CLOSED,FN_FRAUD,2025-10-02 11:10:39,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008654,TID_008654,ANL_014,CLOSED,FN_NOT_FRAUD,2025-08-16 00:19:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008655,TID_008655,ANL_030,CLOSED,FN_NOT_FRAUD,2025-09-06 17:21:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008656,TID_008656,ANL_011,CLOSED,FN_NOT_FRAUD,2025-09-05 15:00:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008657,TID_008657,ANL_007,PENDING_REVIEW,N/A,2025-08-02 22:29:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008658,TID_008658,ANL_002,CLOSED,W_CLOSED,2025-08-01 20:33:18,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008659,TID_008659,ANL_001,PENDING_REVIEW,N/A,2025-08-31 07:44:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008660,TID_008660,ANL_035,CLOSED,FN_NOT_FRAUD,2025-08-28 07:13:09,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008661,TID_008661,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-06 20:01:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008662,TID_008662,ANL_049,CLOSED,FN_NOT_FRAUD,2025-10-11 21:01:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008663,TID_008663,ANL_010,CLOSED,FN_FRAUD,2025-08-01 01:14:25,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008664,TID_008664,ANL_019,CLOSED,FN_NOT_FRAUD,2025-08-13 04:42:06,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008665,TID_008665,ANL_021,CLOSED,FN_NOT_FRAUD,2025-08-08 09:35:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008666,TID_008666,ANL_020,PENDING_REVIEW,N/A,2025-08-07 13:12:58,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008667,TID_008667,ANL_038,CLOSED,FN_NOT_FRAUD,2025-09-17 08:00:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008668,TID_008668,ANL_005,CLOSED,FN_NOT_FRAUD,2025-10-21 21:21:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008669,TID_008669,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-19 00:53:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008670,TID_008670,ANL_010,CLOSED,FN_FRAUD,2025-09-06 01:09:11,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008671,TID_008671,ANL_026,CLOSED,FN_NOT_FRAUD,2025-09-04 05:52:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008672,TID_008672,ANL_038,CLOSED,FN_NOT_FRAUD,2025-09-08 08:06:21,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008673,TID_008673,ANL_041,CLOSED,FN_NOT_FRAUD,2025-09-12 19:19:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008674,TID_008674,ANL_009,CLOSED,W_CLOSED,2025-08-04 19:02:25,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008675,TID_008675,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-09 16:16:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008676,TID_008676,ANL_017,OPEN,N/A,2025-08-12 12:43:27,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008677,TID_008677,ANL_043,CLOSED,INSUFFICIENT_DATA,2025-08-27 03:25:48,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008678,TID_008678,ANL_027,CLOSED,FN_NOT_FRAUD,2025-09-19 19:24:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008679,TID_008679,ANL_031,CLOSED,FN_NOT_FRAUD,2025-09-29 10:27:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008680,TID_008680,ANL_007,CLOSED,W_CLOSED,2025-09-05 14:59:04,"{""Summary"": ""Case closed due to inactivity.""}"
CS_008681,TID_008681,ANL_003,CLOSED,FN_FRAUD,2025-08-23 19:42:03,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_008682,TID_008682,ANL_008,OPEN,N/A,2025-08-03 19:39:01,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008683,TID_008683,ANL_001,OPEN,N/A,2025-08-09 10:37:26,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008684,TID_008684,ANL_039,CLOSED,FN_NOT_FRAUD,2025-10-14 15:04:40,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008685,TID_008685,ANL_045,CLOSED,FN_NOT_FRAUD,2025-08-21 11:35:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008686,TID_008686,ANL_039,CLOSED,FN_NOT_FRAUD,2025-09-18 08:01:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008687,TID_008687,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-21 13:05:19,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008688,TID_008688,ANL_007,OPEN,N/A,2025-08-06 16:12:57,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008689,TID_008689,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-08 15:05:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008690,TID_008690,ANL_005,PENDING_REVIEW,N/A,2025-08-23 20:51:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008691,TID_008691,ANL_012,CLOSED,FN_NOT_FRAUD,2025-08-27 00:39:41,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008692,TID_008692,ANL_008,PENDING_REVIEW,N/A,2025-08-23 09:43:46,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008693,TID_008693,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-24 03:27:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008694,TID_008694,ANL_016,CLOSED,FN_NOT_FRAUD,2025-09-26 07:54:58,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008695,TID_008695,ANL_010,PENDING_REVIEW,N/A,2025-09-07 16:23:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_008696,TID_008696,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-29 08:43:19,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008697,TID_008697,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-27 03:56:31,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_008698,TID_008698,ANL_001,CLOSED,FN_NOT_FRAUD,2025-08-25 23:57:03,"{""Summary"": ""User verified transaction as legitimate.""}"
