FeedID,TransactionID,IP_Risk_Score,Email_Domain_Age,VPN_Flag
FID_024463,TID_024463,3.7,1772,False
FID_024464,TID_024464,9.4,1016,False
FID_024465,TID_024465,11.0,1946,False
FID_024466,TID_024466,4.7,5000,False
FID_024467,TID_024467,4.2,2244,False
FID_024468,TID_024468,10.9,67,False
FID_024469,TID_024469,1.9,5000,False
FID_024470,TID_024470,7.8,73,True
FID_024471,TID_024471,7.0,898,False
FID_024472,TID_024472,20.1,3676,False
FID_024473,TID_024473,11.6,1668,True
FID_024474,TID_024474,10.1,311,False
FID_024475,TID_024475,26.9,143,False
FID_024476,TID_024476,22.5,5000,False
FID_024477,TID_024477,4.4,2703,False
FID_024478,TID_024478,13.7,162,False
FID_024479,TID_024479,3.6,1572,False
FID_024480,TID_024480,1.2,4004,False
FID_024481,TID_024481,7.0,401,False
FID_024482,TID_024482,9.7,1413,False
FID_024483,TID_024483,1.3,3611,True
FID_024484,TID_024484,3.1,92,False
FID_024485,TID_024485,10.3,96,False
FID_024486,TID_024486,7.1,2418,False
FID_024487,TID_024487,4.3,809,False
FID_024488,TID_024488,9.6,1016,False
FID_024489,TID_024489,3.1,67,False
FID_024490,TID_024490,4.7,1025,False
FID_024491,TID_024491,7.5,175,False
FID_024492,TID_024492,2.4,400,False
FID_024493,TID_024493,10.0,1129,False
FID_024494,TID_024494,4.3,155,False
FID_024495,TID_024495,22.0,4088,False
FID_024496,TID_024496,1.2,24,False
FID_024497,TID_024497,1.8,113,False
FID_024498,TID_024498,2.4,262,False
FID_024499,TID_024499,18.1,4636,False
FID_024500,TID_024500,8.6,2975,False
FID_024501,TID_024501,11.9,508,False
FID_024502,TID_024502,4.5,52,False
FID_024503,TID_024503,2.4,35,False
FID_024504,TID_024504,1.0,692,False
FID_024505,TID_024505,19.7,639,False
FID_024506,TID_024506,4.7,2180,False
FID_024507,TID_024507,23.9,5000,False
FID_024508,TID_024508,22.4,5000,False
FID_024509,TID_024509,13.2,1509,False
FID_024510,TID_024510,13.7,5000,False
FID_024511,TID_024511,16.7,1621,False
FID_024512,TID_024512,11.9,5000,False
FID_024513,TID_024513,2.6,5000,False
FID_024514,TID_024514,1.4,1772,False
FID_024515,TID_024515,7.3,470,False
FID_024516,TID_024516,8.0,836,False
FID_024517,TID_024517,2.5,1560,False
FID_024518,TID_024518,1.7,5000,False
FID_024519,TID_024519,1.0,2162,False
FID_024520,TID_024520,1.9,354,True
FID_024521,TID_024521,13.3,1801,False
FID_024522,TID_024522,10.6,665,False
FID_024523,TID_024523,2.4,5000,False
FID_024524,TID_024524,42.2,3660,False
FID_024525,TID_024525,7.5,8,False
FID_024526,TID_024526,6.2,5000,False
FID_024527,TID_024527,16.1,929,False
FID_024528,TID_024528,44.0,129,False
FID_024529,TID_024529,5.3,5000,False
FID_024530,TID_024530,10.8,253,False
FID_024531,TID_024531,7.3,7,False
FID_024532,TID_024532,5.0,1583,True
FID_024533,TID_024533,21.2,164,False
FID_024534,TID_024534,8.6,1576,False
FID_024535,TID_024535,6.0,1595,False
FID_024536,TID_024536,33.8,5000,False
FID_024537,TID_024537,1.0,840,True
FID_024538,TID_024538,7.7,5000,False
FID_024539,TID_024539,16.0,5000,False
FID_024540,TID_024540,27.8,790,False
FID_024541,TID_024541,12.2,2314,False
FID_024542,TID_024542,1.3,617,False
FID_024543,TID_024543,14.1,3957,False
FID_024544,TID_024544,39.4,147,False
FID_024545,TID_024545,18.6,46,False
FID_024546,TID_024546,42.0,25,False
FID_024547,TID_024547,25.0,3779,False
FID_024548,TID_024548,13.4,342,False
FID_024549,TID_024549,33.6,54,True
FID_024550,TID_024550,7.0,4169,False
FID_024551,TID_024551,15.9,38,False
FID_024552,TID_024552,4.2,141,False
FID_024553,TID_024553,2.6,818,False
FID_024554,TID_024554,47.2,5000,False
FID_024555,TID_024555,26.2,2391,False
FID_024556,TID_024556,13.3,5000,False
FID_024557,TID_024557,42.8,2341,False
FID_024558,TID_024558,2.0,5000,False
FID_024559,TID_024559,1.0,60,False
FID_024560,TID_024560,1.5,240,False
FID_024561,TID_024561,1.5,9,False
FID_024562,TID_024562,14.7,5000,False
FID_024563,TID_024563,14.6,415,False
FID_024564,TID_024564,1.0,615,False
FID_024565,TID_024565,5.8,680,False
FID_024566,TID_024566,4.0,2034,True
FID_024567,TID_024567,6.6,4038,False
FID_024568,TID_024568,16.5,1026,False
FID_024569,TID_024569,14.4,1529,False
FID_024570,TID_024570,15.7,2322,False
FID_024571,TID_024571,6.5,2929,False
FID_024572,TID_024572,12.0,751,True
FID_024573,TID_024573,6.4,5000,False
FID_024574,TID_024574,2.3,5000,False
FID_024575,TID_024575,1.7,1849,True
FID_024576,TID_024576,2.7,300,False
FID_024577,TID_024577,14.5,68,False
FID_024578,TID_024578,20.7,4900,False
FID_024579,TID_024579,4.7,980,False
FID_024580,TID_024580,7.5,137,False
FID_024581,TID_024581,2.8,108,False
FID_024582,TID_024582,1.0,493,False
FID_024583,TID_024583,6.9,1220,False
FID_024584,TID_024584,3.4,5000,True
FID_024585,TID_024585,6.4,590,False
FID_024586,TID_024586,20.9,5000,False
FID_024587,TID_024587,19.5,3497,False
FID_024588,TID_024588,5.5,365,False
FID_024589,TID_024589,10.3,2765,False
FID_024590,TID_024590,1.5,1172,False
FID_024591,TID_024591,14.9,2531,False
FID_024592,TID_024592,16.7,915,False
FID_024593,TID_024593,4.5,41,False
FID_024594,TID_024594,24.8,4261,False
FID_024595,TID_024595,12.8,1807,False
FID_024596,TID_024596,15.1,40,False
FID_024597,TID_024597,5.7,383,True
FID_024598,TID_024598,5.2,5000,False
FID_024599,TID_024599,5.1,1986,False
FID_024600,TID_024600,31.8,68,False
FID_024601,TID_024601,23.2,1241,False
FID_024602,TID_024602,5.4,401,False
FID_024603,TID_024603,7.0,5000,True
FID_024604,TID_024604,3.2,275,False
FID_024605,TID_024605,7.4,2844,False
FID_024606,TID_024606,58.6,3235,False
FID_024607,TID_024607,6.7,5000,False
FID_024608,TID_024608,1.1,142,False
FID_024609,TID_024609,5.4,4563,False
FID_024610,TID_024610,6.8,72,False
FID_024611,TID_024611,13.8,2907,False
FID_024612,TID_024612,10.9,5000,False
FID_024613,TID_024613,5.0,5000,True
FID_024614,TID_024614,8.8,9,False
FID_024615,TID_024615,3.6,4851,False
FID_024616,TID_024616,5.9,236,False
FID_024617,TID_024617,6.9,490,False
FID_024618,TID_024618,24.0,929,False
FID_024619,TID_024619,4.9,920,False
FID_024620,TID_024620,20.9,572,True
FID_024621,TID_024621,17.2,620,False
FID_024622,TID_024622,1.3,2698,False
FID_024623,TID_024623,14.4,1116,False
FID_024624,TID_024624,1.0,162,False
FID_024625,TID_024625,9.0,5000,False
FID_024626,TID_024626,19.7,86,False
FID_024627,TID_024627,9.6,5000,False
FID_024628,TID_024628,12.0,36,False
FID_024629,TID_024629,6.0,3708,False
FID_024630,TID_024630,8.4,800,True
FID_024631,TID_024631,4.1,2107,False
FID_024632,TID_024632,15.1,1188,False
FID_024633,TID_024633,8.3,3364,False
FID_024634,TID_024634,1.3,17,True
FID_024635,TID_024635,53.9,122,False
FID_024636,TID_024636,1.0,4314,False
FID_024637,TID_024637,26.7,1122,False
FID_024638,TID_024638,5.2,1223,False
FID_024639,TID_024639,13.8,2531,False
FID_024640,TID_024640,13.0,139,False
FID_024641,TID_024641,2.9,107,False
FID_024642,TID_024642,7.3,5000,True
FID_024643,TID_024643,7.6,1620,False
FID_024644,TID_024644,2.0,4029,False
FID_024645,TID_024645,4.5,2051,False
FID_024646,TID_024646,23.9,435,False
FID_024647,TID_024647,15.9,5000,False
FID_024648,TID_024648,10.0,1506,False
FID_024649,TID_024649,13.7,30,False
FID_024650,TID_024650,13.8,1793,False
FID_024651,TID_024651,1.0,973,False
FID_024652,TID_024652,10.8,2317,True
FID_024653,TID_024653,1.4,4157,False
FID_024654,TID_024654,1.2,5000,False
FID_024655,TID_024655,5.6,857,False
FID_024656,TID_024656,4.1,24,False
FID_024657,TID_024657,45.4,5000,False
FID_024658,TID_024658,9.2,60,True
FID_024659,TID_024659,1.2,280,False
FID_024660,TID_024660,1.0,63,True
FID_024661,TID_024661,17.8,5000,False
FID_024662,TID_024662,37.4,5000,False
FID_024663,TID_024663,8.2,566,False
FID_024664,TID_024664,22.6,5000,False
FID_024665,TID_024665,1.9,24,False
FID_024666,TID_024666,3.2,2054,False
FID_024667,TID_024667,33.4,1108,False
FID_024668,TID_024668,4.7,1922,False
FID_024669,TID_024669,6.2,5000,False
FID_024670,TID_024670,2.8,102,False
FID_024671,TID_024671,4.5,1441,False
FID_024672,TID_024672,29.2,5000,False
FID_024673,TID_024673,1.0,15,False
FID_024674,TID_024674,8.0,5000,False
FID_024675,TID_024675,1.0,2550,False
FID_024676,TID_024676,1.1,3588,True
FID_024677,TID_024677,12.6,536,False
FID_024678,TID_024678,8.9,2631,False
FID_024679,TID_024679,4.5,2309,False
FID_024680,TID_024680,23.6,5000,False
FID_024681,TID_024681,7.3,5000,False
FID_024682,TID_024682,7.4,58,False
FID_024683,TID_024683,1.1,236,False
FID_024684,TID_024684,2.9,5000,False
FID_024685,TID_024685,1.3,5000,False
FID_024686,TID_024686,4.7,58,False
FID_024687,TID_024687,10.7,1485,True
FID_024688,TID_024688,5.5,46,False
FID_024689,TID_024689,24.0,214,False
FID_024690,TID_024690,9.2,222,False
FID_024691,TID_024691,11.0,1777,False
FID_024692,TID_024692,4.0,1828,False
FID_024693,TID_024693,15.5,996,False
FID_024694,TID_024694,20.3,5000,False
FID_024695,TID_024695,7.5,199,False
FID_024696,TID_024696,44.9,97,False
FID_024697,TID_024697,1.0,3102,False
FID_024698,TID_024698,1.0,697,False
FID_024699,TID_024699,1.2,712,False
FID_024700,TID_024700,1.0,2070,False
FID_024701,TID_024701,2.1,44,True
FID_024702,TID_024702,7.0,5000,False
FID_024703,TID_024703,1.0,5000,True
FID_024704,TID_024704,7.6,722,False
FID_024705,TID_024705,32.9,202,False
FID_024706,TID_024706,6.4,243,False
FID_024707,TID_024707,14.7,1496,False
FID_024708,TID_024708,19.9,5000,False
FID_024709,TID_024709,25.9,1654,False
FID_024710,TID_024710,16.8,379,False
FID_024711,TID_024711,26.5,645,False
FID_024712,TID_024712,2.5,4241,False
FID_024713,TID_024713,36.4,5000,True
FID_024714,TID_024714,25.6,892,False
FID_024715,TID_024715,10.7,690,False
FID_024716,TID_024716,15.7,5000,True
FID_024717,TID_024717,39.5,1667,False
FID_024718,TID_024718,24.8,3140,True
FID_024719,TID_024719,2.5,5000,False
FID_024720,TID_024720,12.5,142,False
FID_024721,TID_024721,7.9,5000,False
FID_024722,TID_024722,13.4,141,False
FID_024723,TID_024723,13.9,2569,False
FID_024724,TID_024724,9.0,2318,False
FID_024725,TID_024725,5.5,1041,True
FID_024726,TID_024726,6.3,3981,False
FID_024727,TID_024727,5.5,1421,True
FID_024728,TID_024728,11.6,47,False
FID_024729,TID_024729,7.5,520,False
FID_024730,TID_024730,1.0,5000,False
FID_024731,TID_024731,1.4,2058,False
FID_024732,TID_024732,17.0,517,False
FID_024733,TID_024733,1.0,417,False
FID_024734,TID_024734,1.0,5000,False
FID_024735,TID_024735,28.3,5000,False
FID_024736,TID_024736,2.4,1688,False
FID_024737,TID_024737,15.1,490,False
FID_024738,TID_024738,3.7,205,False
FID_024739,TID_024739,10.3,476,False
FID_024740,TID_024740,4.2,5000,False
FID_024741,TID_024741,12.0,5000,False
FID_024742,TID_024742,5.0,5000,False
FID_024743,TID_024743,11.3,3188,True
FID_024744,TID_024744,7.6,5000,True
FID_024745,TID_024745,14.5,1872,False
FID_024746,TID_024746,41.9,691,False
FID_024747,TID_024747,5.6,2126,False
FID_024748,TID_024748,13.4,1035,False
FID_024749,TID_024749,10.0,248,True
FID_024750,TID_024750,9.3,1709,False
FID_024751,TID_024751,20.0,64,False
FID_024752,TID_024752,8.4,2437,False
FID_024753,TID_024753,18.2,86,True
FID_024754,TID_024754,9.3,5000,False
FID_024755,TID_024755,41.4,112,False
FID_024756,TID_024756,16.8,1158,False
FID_024757,TID_024757,16.3,966,True
FID_024758,TID_024758,2.0,326,False
FID_024759,TID_024759,4.0,5000,False
FID_024760,TID_024760,4.9,51,False
FID_024761,TID_024761,1.0,3407,False
FID_024762,TID_024762,14.3,228,False
FID_024763,TID_024763,8.9,2060,True
FID_024764,TID_024764,16.9,2558,False
FID_024765,TID_024765,7.0,132,True
FID_024766,TID_024766,5.9,79,False
FID_024767,TID_024767,3.1,170,False
FID_024768,TID_024768,1.0,731,False
FID_024769,TID_024769,1.5,5000,False
FID_024770,TID_024770,1.0,5000,False
FID_024771,TID_024771,38.3,5000,False
FID_024772,TID_024772,9.7,5000,False
FID_024773,TID_024773,1.8,4857,False
FID_024774,TID_024774,37.0,299,False
FID_024775,TID_024775,12.9,445,False
FID_024776,TID_024776,5.5,1035,True
FID_024777,TID_024777,14.7,261,False
FID_024778,TID_024778,15.1,5000,False
FID_024779,TID_024779,8.5,266,False
FID_024780,TID_024780,3.0,5000,True
FID_024781,TID_024781,13.8,18,False
FID_024782,TID_024782,4.7,1140,False
FID_024783,TID_024783,5.1,675,False
FID_024784,TID_024784,6.2,5000,False
FID_024785,TID_024785,20.7,5000,True
FID_024786,TID_024786,7.1,24,False
FID_024787,TID_024787,1.0,51,True
FID_024788,TID_024788,4.1,5000,False
FID_024789,TID_024789,3.4,434,False
FID_024790,TID_024790,12.4,1139,False
FID_024791,TID_024791,1.6,2103,False
FID_024792,TID_024792,11.4,4058,False
FID_024793,TID_024793,16.8,5000,True
FID_024794,TID_024794,1.2,5000,False
FID_024795,TID_024795,2.6,5000,False
FID_024796,TID_024796,14.0,1443,False
FID_024797,TID_024797,1.0,88,True
FID_024798,TID_024798,24.6,3906,False
FID_024799,TID_024799,5.2,5000,True
FID_024800,TID_024800,2.1,5000,True
FID_024801,TID_024801,11.1,1448,False
FID_024802,TID_024802,10.3,290,False
FID_024803,TID_024803,13.2,282,False
FID_024804,TID_024804,8.3,3873,False
FID_024805,TID_024805,9.6,1349,False
FID_024806,TID_024806,15.7,3040,False
FID_024807,TID_024807,8.9,207,False
FID_024808,TID_024808,3.2,940,False
FID_024809,TID_024809,1.0,414,False
FID_024810,TID_024810,4.8,936,True
FID_024811,TID_024811,13.1,1041,False
FID_024812,TID_024812,5.5,5000,False
FID_024813,TID_024813,48.0,167,False
FID_024814,TID_024814,1.0,49,False
FID_024815,TID_024815,3.8,2167,False
FID_024816,TID_024816,26.1,517,False
FID_024817,TID_024817,14.7,5000,False
FID_024818,TID_024818,8.1,196,False
FID_024819,TID_024819,3.1,110,False
FID_024820,TID_024820,23.6,941,False
FID_024821,TID_024821,33.7,126,False
FID_024822,TID_024822,1.0,59,False
FID_024823,TID_024823,1.0,215,True
FID_024824,TID_024824,16.7,4202,True
FID_024825,TID_024825,25.1,626,False
FID_024826,TID_024826,5.4,170,False
FID_024827,TID_024827,4.4,843,False
FID_024828,TID_024828,6.7,5000,False
FID_024829,TID_024829,3.1,5000,False
FID_024830,TID_024830,7.8,5000,False
FID_024831,TID_024831,22.6,5000,False
FID_024832,TID_024832,1.0,641,False
FID_024833,TID_024833,6.2,417,False
FID_024834,TID_024834,12.0,4427,False
FID_024835,TID_024835,43.2,399,False
FID_024836,TID_024836,12.5,277,True
FID_024837,TID_024837,18.4,803,False
FID_024838,TID_024838,17.7,5000,False
FID_024839,TID_024839,5.6,896,False
FID_024840,TID_024840,20.6,5000,False
FID_024841,TID_024841,6.3,5000,False
FID_024842,TID_024842,6.3,109,False
FID_024843,TID_024843,9.1,194,False
FID_024844,TID_024844,4.2,263,False
FID_024845,TID_024845,11.9,748,False
FID_024846,TID_024846,5.9,372,False
FID_024847,TID_024847,3.3,5000,False
FID_024848,TID_024848,10.8,5000,True
FID_024849,TID_024849,3.4,161,False
FID_024850,TID_024850,6.0,4959,False
FID_024851,TID_024851,36.1,474,False
FID_024852,TID_024852,1.4,3505,False
FID_024853,TID_024853,8.6,3927,True
FID_024854,TID_024854,1.0,35,False
FID_024855,TID_024855,25.4,1011,True
FID_024856,TID_024856,10.3,84,True
FID_024857,TID_024857,7.7,5,False
FID_024858,TID_024858,7.2,5000,False
FID_024859,TID_024859,12.1,1589,False
FID_024860,TID_024860,3.6,1816,False
FID_024861,TID_024861,10.4,859,False
FID_024862,TID_024862,9.5,5000,True
FID_024863,TID_024863,13.7,17,False
FID_024864,TID_024864,1.0,115,False
FID_024865,TID_024865,2.5,3410,False
FID_024866,TID_024866,12.7,174,False
FID_024867,TID_024867,6.2,5000,False
FID_024868,TID_024868,7.8,5000,False
FID_024869,TID_024869,3.8,5000,False
FID_024870,TID_024870,1.0,155,False
FID_024871,TID_024871,3.8,450,False
FID_024872,TID_024872,15.1,5000,False
FID_024873,TID_024873,6.4,2177,False
FID_024874,TID_024874,31.0,457,False
FID_024875,TID_024875,10.3,1310,False
FID_024876,TID_024876,11.7,2981,False
FID_024877,TID_024877,8.6,4057,False
FID_024878,TID_024878,2.6,798,True
FID_024879,TID_024879,31.8,433,False
FID_024880,TID_024880,6.4,936,True
FID_024881,TID_024881,19.2,5000,False
FID_024882,TID_024882,14.1,1591,False
FID_024883,TID_024883,35.9,482,False
FID_024884,TID_024884,19.9,106,False
FID_024885,TID_024885,15.1,2470,False
FID_024886,TID_024886,19.1,3795,True
FID_024887,TID_024887,1.0,3783,False
FID_024888,TID_024888,9.5,5000,False
FID_024889,TID_024889,17.4,3583,False
FID_024890,TID_024890,1.0,52,False
FID_024891,TID_024891,25.3,128,False
FID_024892,TID_024892,15.0,5000,False
FID_024893,TID_024893,8.3,62,False
FID_024894,TID_024894,7.4,2639,False
FID_024895,TID_024895,19.6,5000,False
FID_024896,TID_024896,3.6,2942,False
FID_024897,TID_024897,1.0,10,False
FID_024898,TID_024898,2.0,2413,False
FID_024899,TID_024899,8.9,3856,False
FID_024900,TID_024900,10.4,2443,True
FID_024901,TID_024901,18.2,293,True
FID_024902,TID_024902,3.3,822,False
FID_024903,TID_024903,9.0,763,False
FID_024904,TID_024904,32.1,629,False
FID_024905,TID_024905,5.1,1168,False
FID_024906,TID_024906,1.9,22,False
FID_024907,TID_024907,2.3,1721,True
FID_024908,TID_024908,3.4,1361,False
FID_024909,TID_024909,26.0,5000,False
FID_024910,TID_024910,3.6,5000,True
FID_024911,TID_024911,3.1,3234,False
FID_024912,TID_024912,28.4,5000,False
FID_024913,TID_024913,1.0,2917,True
FID_024914,TID_024914,5.5,664,False
FID_024915,TID_024915,7.1,1046,False
FID_024916,TID_024916,1.9,607,False
FID_024917,TID_024917,38.9,4007,False
FID_024918,TID_024918,12.3,75,False
FID_024919,TID_024919,7.0,998,False
FID_024920,TID_024920,1.2,134,False
FID_024921,TID_024921,5.7,5000,False
FID_024922,TID_024922,1.2,480,False
FID_024923,TID_024923,4.6,398,False
FID_024924,TID_024924,3.0,48,False
FID_024925,TID_024925,1.0,109,True
FID_024926,TID_024926,46.3,191,False
FID_024927,TID_024927,27.4,249,True
FID_024928,TID_024928,15.6,5000,False
FID_024929,TID_024929,18.6,5000,False
FID_024930,TID_024930,27.4,1911,False
FID_024931,TID_024931,6.3,5000,False
FID_024932,TID_024932,12.6,43,False
FID_024933,TID_024933,2.6,101,False
FID_024934,TID_024934,16.0,4774,False
FID_024935,TID_024935,1.0,155,True
FID_024936,TID_024936,5.6,91,False
FID_024937,TID_024937,23.7,1230,True
FID_024938,TID_024938,13.1,586,False
FID_024939,TID_024939,4.0,5000,False
FID_024940,TID_024940,16.7,512,True
FID_024941,TID_024941,14.6,189,False
FID_024942,TID_024942,27.5,5000,False
FID_024943,TID_024943,3.8,1556,False
FID_024944,TID_024944,8.7,442,False
FID_024945,TID_024945,3.7,356,False
FID_024946,TID_024946,6.4,2149,False
FID_024947,TID_024947,39.8,5000,False
FID_024948,TID_024948,25.0,209,False
FID_024949,TID_024949,9.0,241,False
FID_024950,TID_024950,7.1,5000,False
FID_024951,TID_024951,8.0,5000,False
FID_024952,TID_024952,20.2,398,False
FID_024953,TID_024953,23.3,21,False
FID_024954,TID_024954,2.0,1627,False
FID_024955,TID_024955,1.0,1190,False
FID_024956,TID_024956,9.3,3874,False
FID_024957,TID_024957,17.3,5000,False
FID_024958,TID_024958,38.1,124,False
FID_024959,TID_024959,13.8,83,False
FID_024960,TID_024960,28.1,93,False
FID_024961,TID_024961,29.4,741,False
FID_024962,TID_024962,12.3,976,False
FID_024963,TID_024963,1.5,5000,False
FID_024964,TID_024964,4.7,5000,False
FID_024965,TID_024965,4.6,927,False
FID_024966,TID_024966,1.0,3285,False
FID_024967,TID_024967,18.6,940,False
FID_024968,TID_024968,3.7,23,False
FID_024969,TID_024969,28.5,5000,False
FID_024970,TID_024970,12.8,5000,True
FID_024971,TID_024971,28.3,5000,True
FID_024972,TID_024972,15.4,5000,False
FID_024973,TID_024973,6.9,241,False
FID_024974,TID_024974,8.3,2720,True
FID_024975,TID_024975,35.2,5000,False
FID_024976,TID_024976,1.0,1986,False
FID_024977,TID_024977,4.7,314,False
FID_024978,TID_024978,22.2,2278,False
FID_024979,TID_024979,14.4,2429,True
FID_024980,TID_024980,3.3,5000,False
FID_024981,TID_024981,16.9,2241,False
FID_024982,TID_024982,3.1,649,False
FID_024983,TID_024983,5.2,2510,False
FID_024984,TID_024984,1.0,1183,False
FID_024985,TID_024985,13.8,235,False
FID_024986,TID_024986,9.6,941,False
FID_024987,TID_024987,2.2,5000,False
FID_024988,TID_024988,1.0,25,False
FID_024989,TID_024989,14.1,139,False
FID_024990,TID_024990,10.5,5000,True
FID_024991,TID_024991,16.9,485,True
FID_024992,TID_024992,1.7,792,False
FID_024993,TID_024993,10.1,490,True
FID_024994,TID_024994,6.1,945,True
FID_024995,TID_024995,2.1,776,False
FID_024996,TID_024996,2.1,110,False
FID_024997,TID_024997,1.1,5000,False
FID_024998,TID_024998,45.4,534,True
FID_024999,TID_024999,1.6,1690,False
FID_025000,TID_025000,22.7,2844,False
FID_025001,TID_025001,1.8,5000,False
FID_025002,TID_025002,4.6,1806,True
FID_025003,TID_025003,16.9,5000,False
FID_025004,TID_025004,31.4,544,False
FID_025005,TID_025005,20.5,5000,False
FID_025006,TID_025006,11.9,2766,False
FID_025007,TID_025007,32.8,269,False
FID_025008,TID_025008,1.3,5000,False
