Blocked_ID,Block_Type,Reason_Code,Expiration_Date,Source_System
UID_34559,USER_ID,VELOCITY_BREACH,2026-05-10,Manual Review
UID_90132,USER_ID,VELOCITY_BREACH,2025-01-10,Manual Review
MID_9460,MERCHANT_ID,SPOOFING,2028-10-09,External Feed
221.212.191.199,IP_ADDRESS,HARD_FRAUD,2026-11-09,ML Decision
UID_37546,USER_ID,HARD_FRAUD,2025-11-30,ML Decision
UID_65887,USER_ID,HARD_FRAUD,2026-07-17,External Feed
UID_54069,USER_ID,HARD_FRAUD,2026-05-06,Manual Review
ACC_441867,ACCOUNT_ID,HARD_FRAUD,2026-07-15,Compliance
ACC_757906,ACCOUNT_ID,WATCHLIST,2026-02-01,ML Decision
34.106.246.91,IP_ADDRESS,SPOOFING,2027-03-07,Manual Review
UID_14547,USER_ID,WATCHLIST,2028-06-28,ML Decision
ACC_944162,ACCOUNT_ID,HARD_FRAUD,2027-08-08,ML Decision
UID_22291,USER_ID,HARD_FRAUD,2028-01-08,Manual Review
UID_74502,USER_ID,SPOOFING,2027-09-09,Manual Review
UID_29649,USER_ID,SPOOFING,2026-12-31,Manual Review
CARD_025829,CARD_HASH,SANCTIONS,2026-07-04,Manual Review
ACC_839718,ACCOUNT_ID,HARD_FRAUD,2028-09-10,Manual Review
ACC_572563,ACCOUNT_ID,WATCHLIST,2026-03-13,Manual Review
ACC_644291,ACCOUNT_ID,HARD_FRAUD,2027-11-09,ML Decision
UID_70598,USER_ID,HARD_FRAUD,2027-04-13,ML Decision
ACC_414800,ACCOUNT_ID,SPOOFING,2028-03-09,ML Decision
ACC_187820,ACCOUNT_ID,HARD_FRAUD,2027-09-13,Manual Review
ACC_666327,ACCOUNT_ID,SANCTIONS,2028-08-30,Manual Review
26.42.158.174,IP_ADDRESS,WATCHLIST,2025-11-13,Compliance
UID_84108,USER_ID,SPOOFING,2027-11-26,ML Decision
CARD_025839,CARD_HASH,WATCHLIST,2027-12-13,Manual Review
CARD_025840,CARD_HASH,HARD_FRAUD,2027-12-24,Compliance
UID_16577,USER_ID,VELOCITY_BREACH,2026-07-09,ML Decision
145.10.205.230,IP_ADDRESS,WATCHLIST,2026-03-27,Manual Review
UID_91225,USER_ID,HARD_FRAUD,2028-10-18,ML Decision
UID_79393,USER_ID,WATCHLIST,2027-01-26,Manual Review
MID_3572,MERCHANT_ID,HARD_FRAUD,2026-01-11,External Feed
UID_13703,USER_ID,HARD_FRAUD,2026-05-02,External Feed
ACC_676923,ACCOUNT_ID,WATCHLIST,2028-05-12,ML Decision
CARD_025848,CARD_HASH,SPOOFING,2026-02-15,Compliance
93.22.229.201,IP_ADDRESS,SPOOFING,2026-02-08,Manual Review
26.5.16.103,IP_ADDRESS,VELOCITY_BREACH,2027-10-23,External Feed
UID_65697,USER_ID,HARD_FRAUD,2028-07-22,ML Decision
20.248.111.202,IP_ADDRESS,HARD_FRAUD,2028-02-08,External Feed
ACC_700587,ACCOUNT_ID,HARD_FRAUD,2027-06-15,External Feed
MID_2853,MERCHANT_ID,SPOOFING,2026-01-21,Compliance
CARD_025855,CARD_HASH,HARD_FRAUD,2027-08-18,ML Decision
UID_95586,USER_ID,SPOOFING,2027-06-09,Manual Review
72.234.201.193,IP_ADDRESS,SANCTIONS,2028-08-03,Manual Review
UID_55278,USER_ID,HARD_FRAUD,2028-05-14,External Feed
UID_78204,USER_ID,HARD_FRAUD,2027-06-24,Manual Review
CARD_025860,CARD_HASH,WATCHLIST,2028-10-23,Manual Review
UID_72209,USER_ID,SANCTIONS,2028-07-30,Manual Review
24.83.19.153,IP_ADDRESS,HARD_FRAUD,2027-11-28,Compliance
UID_57433,USER_ID,SANCTIONS,2027-07-16,ML Decision
ACC_287295,ACCOUNT_ID,SPOOFING,2025-11-03,Manual Review
UID_87570,USER_ID,WATCHLIST,2028-09-01,Manual Review
MID_2392,MERCHANT_ID,WATCHLIST,2027-01-22,Compliance
11.190.184.38,IP_ADDRESS,HARD_FRAUD,2027-11-06,External Feed
ACC_276346,ACCOUNT_ID,HARD_FRAUD,2026-03-03,Manual Review
52.111.110.14,IP_ADDRESS,HARD_FRAUD,2028-01-19,ML Decision
ACC_420031,ACCOUNT_ID,WATCHLIST,2027-06-14,ML Decision
UID_28163,USER_ID,SPOOFING,2028-07-03,Manual Review
154.132.92.223,IP_ADDRESS,HARD_FRAUD,2028-08-28,ML Decision
MID_4179,MERCHANT_ID,SPOOFING,2026-09-15,Manual Review
ACC_701677,ACCOUNT_ID,HARD_FRAUD,2024-12-14,ML Decision
ACC_294053,ACCOUNT_ID,SPOOFING,2027-02-01,External Feed
MID_7282,MERCHANT_ID,SANCTIONS,2026-03-27,Manual Review
MID_3039,MERCHANT_ID,HARD_FRAUD,2028-02-17,External Feed
ACC_834259,ACCOUNT_ID,HARD_FRAUD,2028-09-23,ML Decision
UID_28974,USER_ID,HARD_FRAUD,2026-11-16,ML Decision
MID_5049,MERCHANT_ID,HARD_FRAUD,2026-05-04,Compliance
UID_78181,USER_ID,VELOCITY_BREACH,2027-04-06,External Feed
CARD_025882,CARD_HASH,SPOOFING,2026-08-25,ML Decision
ACC_971500,ACCOUNT_ID,WATCHLIST,2026-08-12,Manual Review
ACC_338974,ACCOUNT_ID,SPOOFING,2026-10-09,Compliance
UID_84386,USER_ID,VELOCITY_BREACH,2026-02-01,ML Decision
ACC_469364,ACCOUNT_ID,SANCTIONS,2027-11-24,Manual Review
UID_22058,USER_ID,HARD_FRAUD,2028-01-14,Manual Review
UID_73288,USER_ID,VELOCITY_BREACH,2027-06-05,ML Decision
MID_6477,MERCHANT_ID,SPOOFING,2026-09-24,Manual Review
ACC_947456,ACCOUNT_ID,HARD_FRAUD,2025-08-18,ML Decision
UID_22762,USER_ID,HARD_FRAUD,2026-07-30,External Feed
ACC_487516,ACCOUNT_ID,HARD_FRAUD,2025-09-24,External Feed
76.87.183.182,IP_ADDRESS,WATCHLIST,2028-03-28,External Feed
UID_62656,USER_ID,SANCTIONS,2028-09-24,ML Decision
MID_2113,MERCHANT_ID,HARD_FRAUD,2027-12-12,Manual Review
ACC_477928,ACCOUNT_ID,SPOOFING,2028-06-12,Compliance
95.35.83.14,IP_ADDRESS,HARD_FRAUD,2025-11-16,ML Decision
213.66.37.7,IP_ADDRESS,SPOOFING,2026-12-13,ML Decision
UID_56980,USER_ID,HARD_FRAUD,2026-12-06,Compliance
113.69.87.7,IP_ADDRESS,HARD_FRAUD,2026-10-12,Manual Review
UID_37862,USER_ID,VELOCITY_BREACH,2027-05-21,External Feed
UID_61405,USER_ID,HARD_FRAUD,2028-07-30,External Feed
UID_98922,USER_ID,WATCHLIST,2027-03-11,ML Decision
UID_39149,USER_ID,SPOOFING,2026-02-19,ML Decision
ACC_928466,ACCOUNT_ID,SANCTIONS,2026-04-09,Compliance
ACC_480627,ACCOUNT_ID,HARD_FRAUD,2027-12-30,ML Decision
ACC_930930,ACCOUNT_ID,VELOCITY_BREACH,2028-08-28,External Feed
ACC_418069,ACCOUNT_ID,SANCTIONS,2026-12-31,Manual Review
UID_93296,USER_ID,WATCHLIST,2027-11-19,Compliance
CARD_025910,CARD_HASH,SANCTIONS,2028-07-15,ML Decision
ACC_715813,ACCOUNT_ID,SPOOFING,2028-04-11,ML Decision
UID_66105,USER_ID,SANCTIONS,2028-01-09,External Feed
UID_13231,USER_ID,SPOOFING,2026-09-01,Manual Review
ACC_170358,ACCOUNT_ID,WATCHLIST,2027-02-27,External Feed
UID_56353,USER_ID,HARD_FRAUD,2028-07-01,ML Decision
114.43.33.4,IP_ADDRESS,SPOOFING,2026-02-18,Manual Review
MID_9671,MERCHANT_ID,HARD_FRAUD,2027-12-05,Manual Review
ACC_997706,ACCOUNT_ID,WATCHLIST,2027-10-22,ML Decision
ACC_580654,ACCOUNT_ID,HARD_FRAUD,2026-09-01,External Feed
MID_8308,MERCHANT_ID,HARD_FRAUD,2027-05-27,ML Decision
UID_32761,USER_ID,HARD_FRAUD,2025-11-28,ML Decision
UID_24192,USER_ID,WATCHLIST,2027-06-22,External Feed
MID_7299,MERCHANT_ID,HARD_FRAUD,2027-12-31,Compliance
UID_20781,USER_ID,HARD_FRAUD,2027-05-02,ML Decision
UID_48391,USER_ID,HARD_FRAUD,2027-09-17,Manual Review
MID_5828,MERCHANT_ID,SPOOFING,2027-11-29,ML Decision
UID_25241,USER_ID,HARD_FRAUD,2028-03-24,ML Decision
CARD_025928,CARD_HASH,WATCHLIST,2028-10-12,ML Decision
253.77.184.39,IP_ADDRESS,SANCTIONS,2027-04-26,ML Decision
126.85.109.209,IP_ADDRESS,VELOCITY_BREACH,2028-03-07,Manual Review
UID_99999,USER_ID,HARD_FRAUD,2027-06-14,ML Decision
MID_2282,MERCHANT_ID,HARD_FRAUD,2026-10-04,Compliance
UID_63296,USER_ID,SPOOFING,2026-05-03,ML Decision
UID_43920,USER_ID,HARD_FRAUD,2027-01-23,Compliance
UID_37040,USER_ID,SPOOFING,2028-02-12,Manual Review
189.17.109.217,IP_ADDRESS,HARD_FRAUD,2027-12-24,ML Decision
UID_24470,USER_ID,SPOOFING,2028-09-11,Manual Review
ACC_923024,ACCOUNT_ID,SANCTIONS,2026-06-06,ML Decision
UID_14594,USER_ID,SANCTIONS,2028-03-07,ML Decision
UID_22290,USER_ID,HARD_FRAUD,2028-06-07,ML Decision
MID_2746,MERCHANT_ID,HARD_FRAUD,2028-09-20,Manual Review
UID_39500,USER_ID,HARD_FRAUD,2028-03-12,ML Decision
149.59.62.201,IP_ADDRESS,HARD_FRAUD,2025-09-08,External Feed
CARD_025944,CARD_HASH,HARD_FRAUD,2028-05-31,Manual Review
UID_51346,USER_ID,SANCTIONS,2027-10-10,External Feed
UID_53904,USER_ID,SPOOFING,2028-05-29,ML Decision
216.19.33.148,IP_ADDRESS,HARD_FRAUD,2028-06-18,Manual Review
MID_9672,MERCHANT_ID,SPOOFING,2028-09-27,Manual Review
UID_72895,USER_ID,HARD_FRAUD,2027-04-10,Manual Review
UID_34396,USER_ID,HARD_FRAUD,2026-05-17,Manual Review
UID_33047,USER_ID,SANCTIONS,2026-08-30,ML Decision
ACC_798887,ACCOUNT_ID,VELOCITY_BREACH,2028-05-20,ML Decision
MID_2032,MERCHANT_ID,HARD_FRAUD,2028-08-07,Manual Review
ACC_709917,ACCOUNT_ID,HARD_FRAUD,2026-11-13,ML Decision
MID_3570,MERCHANT_ID,HARD_FRAUD,2027-05-19,Manual Review
UID_50683,USER_ID,SPOOFING,2027-05-15,ML Decision
UID_92312,USER_ID,WATCHLIST,2026-01-18,Manual Review
ACC_444108,ACCOUNT_ID,HARD_FRAUD,2027-04-02,Manual Review
MID_4896,MERCHANT_ID,SPOOFING,2026-02-26,Manual Review
UID_62730,USER_ID,HARD_FRAUD,2028-10-11,Manual Review
UID_35365,USER_ID,HARD_FRAUD,2027-11-01,External Feed
ACC_598993,ACCOUNT_ID,HARD_FRAUD,2027-07-03,ML Decision
UID_32725,USER_ID,SANCTIONS,2027-12-05,Manual Review
ACC_801140,ACCOUNT_ID,SANCTIONS,2025-01-13,ML Decision
UID_85171,USER_ID,HARD_FRAUD,2027-05-16,External Feed
231.113.116.128,IP_ADDRESS,SPOOFING,2027-10-02,ML Decision
CARD_025967,CARD_HASH,VELOCITY_BREACH,2025-10-26,External Feed
4.159.145.37,IP_ADDRESS,HARD_FRAUD,2027-02-22,ML Decision
MID_6665,MERCHANT_ID,SPOOFING,2026-12-01,ML Decision
UID_44607,USER_ID,HARD_FRAUD,2026-12-16,ML Decision
CARD_025971,CARD_HASH,HARD_FRAUD,2025-11-11,Manual Review
ACC_975056,ACCOUNT_ID,SPOOFING,2025-11-03,ML Decision
UID_43458,USER_ID,HARD_FRAUD,2026-03-09,Manual Review
CARD_025974,CARD_HASH,HARD_FRAUD,2026-08-14,ML Decision
UID_62349,USER_ID,SPOOFING,2027-08-21,ML Decision
CARD_025976,CARD_HASH,SANCTIONS,2028-04-01,External Feed
38.198.59.149,IP_ADDRESS,SPOOFING,2025-12-10,ML Decision
UID_49468,USER_ID,HARD_FRAUD,2028-01-16,ML Decision
UID_12208,USER_ID,HARD_FRAUD,2026-02-28,ML Decision
ACC_308062,ACCOUNT_ID,HARD_FRAUD,2028-02-01,External Feed
ACC_497815,ACCOUNT_ID,SPOOFING,2027-07-16,ML Decision
ACC_190691,ACCOUNT_ID,WATCHLIST,2025-04-29,External Feed
ACC_178481,ACCOUNT_ID,HARD_FRAUD,2027-04-02,Manual Review
247.123.24.180,IP_ADDRESS,WATCHLIST,2027-10-14,External Feed
MID_6058,MERCHANT_ID,HARD_FRAUD,2026-02-20,Manual Review
8.6.230.13,IP_ADDRESS,SPOOFING,2026-07-20,Manual Review
ACC_758721,ACCOUNT_ID,SPOOFING,2027-09-05,External Feed
ACC_931387,ACCOUNT_ID,SPOOFING,2026-02-09,ML Decision
52.17.216.177,IP_ADDRESS,HARD_FRAUD,2026-12-13,Manual Review
ACC_644783,ACCOUNT_ID,HARD_FRAUD,2026-11-13,ML Decision
ACC_288877,ACCOUNT_ID,SPOOFING,2028-03-14,ML Decision
MID_8712,MERCHANT_ID,WATCHLIST,2026-02-19,ML Decision
ACC_891833,ACCOUNT_ID,SPOOFING,2025-02-15,Manual Review
ACC_927651,ACCOUNT_ID,SANCTIONS,2026-10-22,ML Decision
152.176.184.102,IP_ADDRESS,SPOOFING,2028-04-10,Manual Review
214.6.229.60,IP_ADDRESS,HARD_FRAUD,2026-01-16,ML Decision
UID_31544,USER_ID,HARD_FRAUD,2028-03-16,ML Decision
CARD_025998,CARD_HASH,HARD_FRAUD,2028-09-18,Manual Review
UID_89695,USER_ID,VELOCITY_BREACH,2026-09-15,Manual Review
MID_7765,MERCHANT_ID,SANCTIONS,2026-07-21,ML Decision
UID_67389,USER_ID,HARD_FRAUD,2028-07-20,ML Decision
ACC_298293,ACCOUNT_ID,WATCHLIST,2026-12-01,Manual Review
ACC_159502,ACCOUNT_ID,SANCTIONS,2028-03-24,External Feed
ACC_310648,ACCOUNT_ID,HARD_FRAUD,2027-01-25,ML Decision
UID_90720,USER_ID,HARD_FRAUD,2026-01-29,ML Decision
UID_28943,USER_ID,WATCHLIST,2026-05-17,ML Decision
MID_4904,MERCHANT_ID,SPOOFING,2026-01-31,Compliance
MID_2160,MERCHANT_ID,HARD_FRAUD,2026-09-10,External Feed
UID_61646,USER_ID,HARD_FRAUD,2027-03-20,Manual Review
UID_93291,USER_ID,VELOCITY_BREACH,2028-05-24,ML Decision
ACC_510021,ACCOUNT_ID,SANCTIONS,2026-12-05,ML Decision
UID_47144,USER_ID,HARD_FRAUD,2027-01-16,Manual Review
MID_5124,MERCHANT_ID,VELOCITY_BREACH,2026-11-26,ML Decision
ACC_413065,ACCOUNT_ID,SPOOFING,2026-12-29,External Feed
39.188.149.167,IP_ADDRESS,SANCTIONS,2026-06-09,ML Decision
UID_30630,USER_ID,HARD_FRAUD,2026-07-27,ML Decision
CARD_026017,CARD_HASH,SPOOFING,2026-06-18,Manual Review
CARD_026018,CARD_HASH,VELOCITY_BREACH,2026-11-27,External Feed
129.148.196.151,IP_ADDRESS,VELOCITY_BREACH,2027-08-04,ML Decision
UID_49722,USER_ID,SPOOFING,2027-04-25,ML Decision
166.215.198.216,IP_ADDRESS,HARD_FRAUD,2025-08-28,Manual Review
MID_3808,MERCHANT_ID,HARD_FRAUD,2028-06-11,Compliance
UID_63391,USER_ID,SANCTIONS,2028-02-04,Manual Review
ACC_616515,ACCOUNT_ID,WATCHLIST,2026-04-06,ML Decision
CARD_026025,CARD_HASH,WATCHLIST,2028-10-12,Manual Review
143.26.105.42,IP_ADDRESS,HARD_FRAUD,2025-01-26,ML Decision
MID_6025,MERCHANT_ID,HARD_FRAUD,2026-02-04,Compliance
ACC_431703,ACCOUNT_ID,HARD_FRAUD,2026-05-22,ML Decision
46.125.81.55,IP_ADDRESS,HARD_FRAUD,2026-10-22,Manual Review
UID_63691,USER_ID,HARD_FRAUD,2024-12-24,Manual Review
UID_48570,USER_ID,HARD_FRAUD,2027-09-06,External Feed
193.235.100.54,IP_ADDRESS,SPOOFING,2027-02-08,ML Decision
16.220.8.247,IP_ADDRESS,HARD_FRAUD,2028-04-25,ML Decision
90.124.17.31,IP_ADDRESS,HARD_FRAUD,2026-02-07,Compliance
ACC_948071,ACCOUNT_ID,HARD_FRAUD,2028-09-26,Manual Review
MID_7553,MERCHANT_ID,VELOCITY_BREACH,2028-02-08,ML Decision
161.147.116.53,IP_ADDRESS,HARD_FRAUD,2025-03-31,ML Decision
136.76.151.235,IP_ADDRESS,HARD_FRAUD,2027-05-16,Manual Review
CARD_026039,CARD_HASH,WATCHLIST,2025-04-18,ML Decision
UID_77602,USER_ID,SPOOFING,2026-08-26,Manual Review
ACC_645555,ACCOUNT_ID,HARD_FRAUD,2028-07-26,ML Decision
UID_97751,USER_ID,SPOOFING,2027-06-04,External Feed
119.77.119.160,IP_ADDRESS,WATCHLIST,2028-03-21,Manual Review
11.139.175.144,IP_ADDRESS,HARD_FRAUD,2026-03-08,Manual Review
UID_26318,USER_ID,VELOCITY_BREACH,2027-03-21,Manual Review
ACC_169779,ACCOUNT_ID,SPOOFING,2028-02-24,Manual Review
CARD_026047,CARD_HASH,SPOOFING,2026-12-26,ML Decision
58.169.63.233,IP_ADDRESS,SPOOFING,2027-07-09,Manual Review
UID_42147,USER_ID,SPOOFING,2028-05-02,Manual Review
ACC_868353,ACCOUNT_ID,WATCHLIST,2028-05-30,Manual Review
ACC_734744,ACCOUNT_ID,HARD_FRAUD,2026-04-11,Manual Review
UID_23634,USER_ID,WATCHLIST,2027-03-11,External Feed
ACC_926180,ACCOUNT_ID,WATCHLIST,2027-01-14,ML Decision
UID_88181,USER_ID,SPOOFING,2025-03-13,ML Decision
ACC_975175,ACCOUNT_ID,WATCHLIST,2027-07-11,External Feed
172.198.186.208,IP_ADDRESS,SPOOFING,2027-02-20,External Feed
UID_34400,USER_ID,SANCTIONS,2025-01-12,Manual Review
UID_77859,USER_ID,HARD_FRAUD,2028-07-14,External Feed
UID_82684,USER_ID,SPOOFING,2027-03-22,External Feed
UID_11876,USER_ID,SPOOFING,2028-10-16,Compliance
MID_5188,MERCHANT_ID,HARD_FRAUD,2028-08-09,Manual Review
UID_95217,USER_ID,WATCHLIST,2025-12-31,Manual Review
UID_41100,USER_ID,SPOOFING,2025-08-29,Manual Review
119.140.52.126,IP_ADDRESS,HARD_FRAUD,2028-02-16,Compliance
UID_54833,USER_ID,SPOOFING,2027-10-10,Manual Review
UID_17044,USER_ID,HARD_FRAUD,2026-10-21,ML Decision
133.197.46.89,IP_ADDRESS,SPOOFING,2026-02-17,ML Decision
MID_1227,MERCHANT_ID,HARD_FRAUD,2028-08-07,ML Decision
ACC_728336,ACCOUNT_ID,HARD_FRAUD,2028-10-17,External Feed
ACC_628221,ACCOUNT_ID,VELOCITY_BREACH,2027-08-10,Manual Review
UID_72251,USER_ID,WATCHLIST,2027-05-07,ML Decision
UID_67276,USER_ID,SANCTIONS,2027-04-03,ML Decision
UID_11978,USER_ID,SPOOFING,2026-09-26,Manual Review
UID_94007,USER_ID,HARD_FRAUD,2025-12-20,Manual Review
36.232.124.237,IP_ADDRESS,HARD_FRAUD,2026-10-17,ML Decision
ACC_453515,ACCOUNT_ID,SPOOFING,2026-03-28,ML Decision
UID_63519,USER_ID,VELOCITY_BREACH,2027-01-25,External Feed
UID_98649,USER_ID,WATCHLIST,2026-01-31,Compliance
129.79.223.241,IP_ADDRESS,HARD_FRAUD,2025-12-17,Manual Review
ACC_811955,ACCOUNT_ID,VELOCITY_BREACH,2028-03-05,External Feed
204.64.191.215,IP_ADDRESS,SPOOFING,2027-03-13,ML Decision
ACC_551099,ACCOUNT_ID,SANCTIONS,2027-09-26,Manual Review
UID_73042,USER_ID,SANCTIONS,2028-10-10,Manual Review
217.14.196.218,IP_ADDRESS,SANCTIONS,2027-09-18,ML Decision
UID_45178,USER_ID,SANCTIONS,2026-02-07,Compliance
ACC_445895,ACCOUNT_ID,VELOCITY_BREACH,2025-10-28,ML Decision
65.125.73.79,IP_ADDRESS,HARD_FRAUD,2028-04-05,Compliance
UID_40487,USER_ID,SPOOFING,2026-10-12,ML Decision
UID_86680,USER_ID,HARD_FRAUD,2028-09-09,ML Decision
MID_3191,MERCHANT_ID,SANCTIONS,2026-11-21,Compliance
168.39.7.172,IP_ADDRESS,SANCTIONS,2028-09-28,External Feed
ACC_285520,ACCOUNT_ID,SPOOFING,2027-12-12,ML Decision
UID_84485,USER_ID,SPOOFING,2028-04-12,External Feed
UID_28150,USER_ID,HARD_FRAUD,2027-08-03,ML Decision
UID_11399,USER_ID,HARD_FRAUD,2028-02-23,ML Decision
MID_1507,MERCHANT_ID,SPOOFING,2025-11-08,External Feed
ACC_837252,ACCOUNT_ID,HARD_FRAUD,2027-02-06,Compliance
ACC_757995,ACCOUNT_ID,HARD_FRAUD,2026-08-15,ML Decision
UID_35844,USER_ID,HARD_FRAUD,2026-04-20,ML Decision
ACC_257421,ACCOUNT_ID,HARD_FRAUD,2026-04-15,ML Decision
ACC_790281,ACCOUNT_ID,SPOOFING,2028-06-10,Compliance
UID_94324,USER_ID,SPOOFING,2027-09-29,Manual Review
UID_48548,USER_ID,SANCTIONS,2028-09-23,Compliance
UID_38313,USER_ID,HARD_FRAUD,2026-08-08,Manual Review
153.181.221.21,IP_ADDRESS,HARD_FRAUD,2028-08-17,ML Decision
MID_8495,MERCHANT_ID,HARD_FRAUD,2026-03-31,External Feed
242.33.150.114,IP_ADDRESS,HARD_FRAUD,2028-01-11,Manual Review
CARD_026108,CARD_HASH,HARD_FRAUD,2026-06-03,Manual Review
CARD_026109,CARD_HASH,SANCTIONS,2027-08-19,Manual Review
232.232.99.77,IP_ADDRESS,SPOOFING,2028-01-01,ML Decision
175.39.32.138,IP_ADDRESS,SPOOFING,2028-09-30,ML Decision
247.66.88.65,IP_ADDRESS,SPOOFING,2028-07-17,ML Decision
225.109.43.70,IP_ADDRESS,HARD_FRAUD,2027-03-18,ML Decision
CARD_026114,CARD_HASH,HARD_FRAUD,2025-10-29,External Feed
CARD_026115,CARD_HASH,HARD_FRAUD,2025-05-26,Manual Review
MID_3818,MERCHANT_ID,SANCTIONS,2025-11-13,ML Decision
UID_44411,USER_ID,VELOCITY_BREACH,2026-12-18,ML Decision
115.12.43.71,IP_ADDRESS,HARD_FRAUD,2025-12-24,Manual Review
UID_61250,USER_ID,SPOOFING,2026-10-16,ML Decision
UID_71938,USER_ID,HARD_FRAUD,2026-04-10,Manual Review
MID_6472,MERCHANT_ID,SANCTIONS,2027-04-18,ML Decision
192.69.76.139,IP_ADDRESS,SPOOFING,2028-05-20,ML Decision
59.184.18.171,IP_ADDRESS,VELOCITY_BREACH,2027-06-23,ML Decision
ACC_379260,ACCOUNT_ID,SPOOFING,2026-06-06,Manual Review
CARD_026125,CARD_HASH,SANCTIONS,2026-10-14,External Feed
UID_50980,USER_ID,SPOOFING,2026-06-05,Manual Review
ACC_355746,ACCOUNT_ID,HARD_FRAUD,2026-01-06,External Feed
MID_3810,MERCHANT_ID,HARD_FRAUD,2028-04-20,ML Decision
UID_23605,USER_ID,SANCTIONS,2026-11-01,Manual Review
CARD_026130,CARD_HASH,SANCTIONS,2026-11-01,ML Decision
MID_5873,MERCHANT_ID,HARD_FRAUD,2026-06-13,External Feed
UID_97049,USER_ID,SPOOFING,2028-09-16,Manual Review
104.109.119.113,IP_ADDRESS,SPOOFING,2026-01-01,ML Decision
241.47.106.152,IP_ADDRESS,HARD_FRAUD,2026-06-04,Manual Review
200.108.54.180,IP_ADDRESS,HARD_FRAUD,2027-04-27,External Feed
ACC_724394,ACCOUNT_ID,SPOOFING,2028-08-08,Compliance
UID_57142,USER_ID,SANCTIONS,2026-04-10,External Feed
174.13.95.246,IP_ADDRESS,HARD_FRAUD,2026-03-27,Manual Review
UID_94809,USER_ID,HARD_FRAUD,2028-09-29,Manual Review
UID_84562,USER_ID,WATCHLIST,2027-10-22,ML Decision
UID_35746,USER_ID,WATCHLIST,2025-11-19,ML Decision
ACC_569426,ACCOUNT_ID,SANCTIONS,2027-12-16,Compliance
33.43.49.18,IP_ADDRESS,HARD_FRAUD,2026-12-10,ML Decision
CARD_026144,CARD_HASH,HARD_FRAUD,2026-12-05,Manual Review
UID_23317,USER_ID,HARD_FRAUD,2025-11-03,Manual Review
MID_9359,MERCHANT_ID,SPOOFING,2027-10-31,Manual Review
UID_76282,USER_ID,SPOOFING,2028-09-04,Compliance
213.236.4.92,IP_ADDRESS,HARD_FRAUD,2027-07-10,ML Decision
CARD_026149,CARD_HASH,HARD_FRAUD,2027-07-18,ML Decision
UID_11794,USER_ID,SPOOFING,2027-06-27,External Feed
CARD_026151,CARD_HASH,HARD_FRAUD,2026-01-11,External Feed
140.142.167.23,IP_ADDRESS,SANCTIONS,2026-01-01,ML Decision
228.171.250.234,IP_ADDRESS,HARD_FRAUD,2027-06-10,ML Decision
ACC_811690,ACCOUNT_ID,HARD_FRAUD,2027-11-20,Manual Review
UID_35975,USER_ID,HARD_FRAUD,2028-10-20,ML Decision
UID_39677,USER_ID,HARD_FRAUD,2027-10-07,External Feed
MID_6396,MERCHANT_ID,VELOCITY_BREACH,2027-05-01,ML Decision
UID_78862,USER_ID,SPOOFING,2028-04-17,Manual Review
UID_97261,USER_ID,HARD_FRAUD,2026-11-02,Manual Review
CARD_026160,CARD_HASH,WATCHLIST,2026-02-12,ML Decision
UID_16564,USER_ID,HARD_FRAUD,2026-07-04,External Feed
ACC_230416,ACCOUNT_ID,HARD_FRAUD,2027-12-26,ML Decision
ACC_864033,ACCOUNT_ID,SPOOFING,2026-01-26,ML Decision
CARD_026164,CARD_HASH,WATCHLIST,2028-07-29,ML Decision
ACC_229888,ACCOUNT_ID,SPOOFING,2026-02-21,Manual Review
ACC_995134,ACCOUNT_ID,SPOOFING,2027-08-10,ML Decision
UID_98186,USER_ID,SANCTIONS,2028-02-01,Manual Review
CARD_026168,CARD_HASH,SPOOFING,2026-11-03,ML Decision
15.212.161.157,IP_ADDRESS,SPOOFING,2027-01-31,External Feed
196.48.57.44,IP_ADDRESS,SPOOFING,2026-12-04,Compliance
ACC_417697,ACCOUNT_ID,HARD_FRAUD,2027-04-30,External Feed
UID_81151,USER_ID,SPOOFING,2026-04-07,ML Decision
MID_5936,MERCHANT_ID,HARD_FRAUD,2025-12-26,Manual Review
ACC_676493,ACCOUNT_ID,HARD_FRAUD,2027-12-27,ML Decision
22.8.66.36,IP_ADDRESS,SPOOFING,2025-03-03,External Feed
UID_52372,USER_ID,SPOOFING,2024-11-06,ML Decision
CARD_026177,CARD_HASH,HARD_FRAUD,2028-05-28,Manual Review
CARD_026178,CARD_HASH,SANCTIONS,2027-12-20,Compliance
ACC_145818,ACCOUNT_ID,WATCHLIST,2027-05-23,Manual Review
110.32.101.51,IP_ADDRESS,SANCTIONS,2027-12-20,External Feed
ACC_856860,ACCOUNT_ID,HARD_FRAUD,2028-09-04,ML Decision
ACC_207547,ACCOUNT_ID,SPOOFING,2028-05-06,External Feed
UID_61717,USER_ID,SPOOFING,2027-10-23,ML Decision
ACC_519762,ACCOUNT_ID,VELOCITY_BREACH,2025-09-14,Manual Review
MID_5890,MERCHANT_ID,VELOCITY_BREACH,2024-11-11,External Feed
ACC_635646,ACCOUNT_ID,SPOOFING,2026-08-07,Manual Review
47.201.191.229,IP_ADDRESS,HARD_FRAUD,2025-10-25,External Feed
UID_22229,USER_ID,HARD_FRAUD,2025-02-19,External Feed
MID_1435,MERCHANT_ID,HARD_FRAUD,2027-08-18,ML Decision
12.24.94.210,IP_ADDRESS,SANCTIONS,2028-03-26,Compliance
